"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpressed","symbol","entrez","FoldChange"
"ENSG00000260625",5334.24822595978,0.787149396126329,0.256017441030074,3.07459285960859,0.00210790090350231,0.167936067264878,"UP","AC026471.2",NA,1.72566137811521
"ENSG00000106565",115219.901103005,-0.671075174795103,0.219132131536683,-3.06242252146744,0.00219553304401681,0.171235995209151,"DOWN","TMEM176B",28959,-1.59225916355833
"ENSG00000113916",583719.569444076,-0.615089732511654,0.201175606712372,-3.05747671183152,0.00223208984717928,0.171235995209151,"DOWN","BCL6",604,-1.53165325965227
"ENSG00000141449",21566.2849874432,0.748911969385466,0.245087043377336,3.05569792293117,0.00224537350775064,0.171235995209151,"UP","GREB1L",80000,1.68052495877659
"ENSG00000244300",5847.56200014722,-0.846362134763075,0.27703997254833,-3.05501811517623,0.00225046928670194,0.171235995209151,"DOWN","GATA2-AS1",NA,-1.79796150773897
"ENSG00000112303",3065.78688381514,-1.26982501284584,0.415782044073791,-3.05406409667002,0.00225763839548742,0.171249307633754,"DOWN","VNN2",8875,-2.41132316378985
"ENSG00000237575",6902.60133614714,-0.79551118147509,0.260599116256346,-3.05262424870453,0.00226849796696931,0.171559391024381,"DOWN","PYY2",23615,-1.73569226278505
"ENSG00000244619",1550.13948202696,-1.00527296993396,0.329536689483602,-3.05056463214844,0.00228411513632497,0.172226360055932,"DOWN","AC243547.1",NA,-2.0073232633931
"ENSG00000221843",7615.96910183081,0.601028784743518,0.197479718111613,3.04349626630429,0.00233846342938824,0.174061490822242,"UP","C2orf16",84226,1.5167978083192
"ENSG00000168209",602557.50719391,-0.740381959423149,0.243471062023373,-3.04094438686135,0.00235837386571225,0.174061490822242,"DOWN","DDIT4",54541,-1.67061808329362
"ENSG00000129654",40499.2033543444,-1.15047640051399,0.378330817890966,-3.04092700385184,0.00235851002320346,0.174061490822242,"DOWN","FOXJ1",2302,-2.21987185959923
"ENSG00000148704",11426.0308923452,0.792723493803672,0.260809233202342,3.03947634088805,0.00236989816035784,0.174061490822242,"UP","VAX1",11023,1.73234166126079
"ENSG00000185168",2752.9204213355,-0.841686409340152,0.277002197107296,-3.0385549938946,0.00237715712747171,0.174061490822242,"DOWN","LINC00482",NA,-1.79214380838866
"ENSG00000260549",26772.419599107,-0.763887583403438,0.251903343963049,-3.03246305263614,0.00242566790089335,0.174992241398393,"DOWN","MT1L",4500,-1.6980601727724
"ENSG00000015520",5530.33424918063,-1.56465927280988,0.516035648968816,-3.03207593494075,0.00242878096762073,0.174992241398393,"DOWN","NPC1L1",29881,-2.95807631500778
"ENSG00000261465",8766.08193451104,0.815645636769933,0.269210290316871,3.02977139473342,0.00244738908283132,0.175615423091431,"UP","AC099518.4",102723385,1.76008565145102
"ENSG00000160883",10369.7917783468,-0.703416769791812,0.23245158047405,-3.02607867134006,0.00247747832778323,0.175615423091431,"DOWN","HK3",3101,-1.62835670645631
"ENSG00000138061",99339.9406241244,-1.34339504094308,0.44459536836942,-3.0216127663904,0.00251431968671593,0.175615423091431,"DOWN","CYP1B1",1545,-2.53747751947359
"ENSG00000138658",33744.6606591906,0.592143609249296,0.196080345954776,3.01990291972388,0.00252855719115674,0.175615423091431,"UP","ZGRF1",55345,1.50748496067996
"ENSG00000123975",20973.5555574612,-0.667954342813986,0.221185584789622,-3.01988189442501,0.00252873272208774,0.175615423091431,"DOWN","CKS2",1164,-1.588818517819
"ENSG00000272970",2913.11584770851,0.59892002658704,0.198369569189735,3.01921322425311,0.00253432097102523,0.175615423091431,"UP","AC107294.2",107986163,1.51458235518258
"ENSG00000167676",126105.17903106,-0.746549131756003,0.247292469504076,-3.01889149011752,0.00253701380901771,0.175615423091431,"DOWN","PLIN4",729359,-1.67777485734215
"ENSG00000004478",1108648.4075933,-0.594832971657674,0.197185657756981,-3.01661377619446,0.00255615270065064,0.175695590947319,"DOWN","FKBP4",2288,-1.51029772038277
"ENSG00000018280",81657.5457826597,-1.19259018358594,0.39591973566047,-3.01220190904723,0.00259360024563086,0.175695590947319,"DOWN","SLC11A1",6556,-2.2856273162411
"ENSG00000187726",3358.30114711855,0.882098571424416,0.292888882660898,3.01171749303197,0.00259774234262168,0.175695590947319,"UP","DNAJB13",374407,1.84305429386776
"ENSG00000269926",356386.23088604,-0.726307192013643,0.241205202897732,-3.01115889412049,0.00260252626341655,0.175695590947319,"DOWN","DDIT4-AS1",NA,-1.65439896936321
"ENSG00000130052",69023.2275435691,-0.626302275563279,0.208092356222123,-3.00973225030307,0.00261478082256879,0.175695590947319,"DOWN","STARD8",9754,-1.5436035592426
"ENSG00000255996",141.227240526576,1.55215288448619,0.51573593842846,3.00958837426741,0.00261601961012245,0.175695590947319,"UP","AC005906.1",NA,2.9325442638823
"ENSG00000238217",6618.55374114882,1.02501263835947,0.34079826923405,3.00768146699573,0.00263248903795619,0.175695590947319,"UP","LINC01877",101927641,2.03497721102263
"ENSG00000185955",34319.1164024842,-0.974044884866262,0.323974101926214,-3.00655169371564,0.00264229123222552,0.175695590947319,"DOWN","C7orf61",402573,-1.96434030377511
"ENSG00000179593",13830.4959356051,-0.910382713600441,0.303324775427666,-3.00134636980071,0.00268788632170191,0.176418652746938,"DOWN","ALOX15B",247,-1.87954403182645
"ENSG00000148498",111605.515999055,-0.636357290740871,0.212275428593994,-2.9977906296352,0.00271944427973607,0.177569899038952,"DOWN","PARD3",56288,-1.55439944480682
"ENSG00000090376",44479.5571819441,-0.682241447961423,0.227819362217875,-2.9946596343684,0.00274751243290944,0.17852987644409,"DOWN","IRAK3",11213,-1.604630859608
"ENSG00000225361",25539.1859376764,-0.736472265615345,0.246142909770311,-2.99205151309289,0.00277109499469277,0.178722031749738,"DOWN","PPP1R26-AS1",100506599,-1.66609684860646
"ENSG00000171860",31178.620449012,-0.849730454821185,0.284210245466244,-2.98979529547645,0.00279164464649076,0.178722031749738,"DOWN","C3AR1",719,-1.80216418735538
"ENSG00000001617",62441.4085705423,-0.748678197732859,0.250422235640692,-2.98966342113114,0.00279285005361815,0.178722031749738,"DOWN","SEMA3F",6405,-1.68025267166229
"ENSG00000164867",89178.3851789003,-0.726014142151282,0.242866513155984,-2.9893546570786,0.00279567419372874,0.178722031749738,"DOWN","NOS3",4846,-1.65406295091179
"ENSG00000096060",351653.218473742,-0.772032435001682,0.258306838587989,-2.98881918582538,0.00280057811741251,0.178722031749738,"DOWN","FKBP5",2289,-1.70767382066647
"ENSG00000198502",83071.2136526839,-0.930266638846373,0.311923806758582,-2.98235216001441,0.002860427620252,0.181107401089345,"DOWN","HLA-DRB5",3127,-1.90562816167262
"ENSG00000142512",40506.1554691088,-0.880256115638884,0.2957724138316,-2.97612648940297,0.00291914432905942,0.183161747072981,"DOWN","SIGLEC10",89790,-1.84070204440994
"ENSG00000170537",94171.5159988531,0.763027002928238,0.25639716498308,2.97595725357803,0.00292075570623581,0.183161747072981,"UP","TMC7",79905,1.69704756675991
"ENSG00000101187",266447.665935369,-0.962114540694317,0.323680096258289,-2.97242416761571,0.00295458186783372,0.183747403580007,"DOWN","SLCO4A1",28231,-1.94816320255748
"ENSG00000254760",2888.04771029746,-1.03775715217921,0.349164227490845,-2.97211761822428,0.00295753359487434,0.183747403580007,"DOWN","AC008750.1",NA,-2.05303347670063
"ENSG00000100985",3528.63379923642,-1.14186626037794,0.3845737569751,-2.96917363618201,0.00298601815333133,0.184514072962559,"DOWN","MMP9",4318,-2.20666291020976
"ENSG00000271826",3735.21319351301,0.894447485611993,0.301749496263831,2.96420539781099,0.00303465658187991,0.185707788651999,"UP","PLS3-AS1",101927352,1.85889783973625
"ENSG00000271032",2876.57366070518,-0.714468410477243,0.241304744304483,-2.96085521458175,0.0030678612242033,0.186389122578394,"DOWN","AC020907.4",NA,-1.64087849208109
"ENSG00000004864",77192.1323156726,0.619357168336139,0.209255475078544,2.95981344384736,0.00307825385005146,0.186508146809702,"UP","SLC25A13",10165,1.53619053766597
"ENSG00000173040",9299.3816841164,-0.780224424187099,0.263838099349962,-2.95720908431875,0.00310437534274098,0.186508146809702,"DOWN","EVC2",132884,-1.71739800880131
"ENSG00000141506",17783.9214543255,-0.619169594348372,0.209392174563717,-2.95698535839964,0.00310662869365282,0.186508146809702,"DOWN","PIK3R5",23533,-1.53599082071562
"ENSG00000125730",577177.965502309,-0.879670542871242,0.298425064992101,-2.94770998171526,0.00320137249540081,0.189060074990628,"DOWN","C3",718,-1.83995507693358
"ENSG00000226891",10569.7939965295,0.698512826666991,0.237208095315884,2.94472591981652,0.00323240862804343,0.189070515316454,"UP","LINC01359",101927084,1.62283106724391
"ENSG00000102886",31597.9514170397,-0.657129372425087,0.22331695082629,-2.94258617625602,0.00325483182304739,0.189070515316454,"DOWN","GDPD3",79153,-1.57694175265469
"ENSG00000280159",2517.03106179331,0.781695673392273,0.265704298358664,2.94197601702736,0.00326125183316718,0.189070515316454,"UP","AC016583.1",NA,1.71915029129122
"ENSG00000155926",50237.0793881681,-0.613892894304025,0.208822809125236,-2.93977892968511,0.00328446495827145,0.189117999358653,"DOWN","SLA",6503,-1.53038314994298
"ENSG00000265996",354.802163886107,0.889150165627229,0.302563608775539,2.93872144513869,0.00329569128329331,0.189334101274912,"UP","MIR3671",100500854,1.85208481275393
"ENSG00000271646",13164.4999183274,0.625004598570822,0.212812054972924,2.93688531249013,0.00331526684996545,0.189533945311421,"UP","AC099343.3",NA,1.54221574119181
"ENSG00000206120",2841.05822741223,1.00289270222538,0.341550720587624,2.93629215742818,0.00332161325116522,0.189533945311421,"UP","EGFEM1P",NA,2.00401415977104
"ENSG00000137198",92235.9613290064,-0.783210308482043,0.267267814104204,-2.93043257418449,0.00338490442611949,0.190446778802034,"DOWN","GMPR",2766,-1.72095611485373
"ENSG00000104972",30093.7571123702,-0.801246724183474,0.273917010004566,-2.92514409444713,0.00344296758156908,0.192131241583816,"DOWN","LILRB1",10859,-1.74260637267479
"ENSG00000196209",11388.4117422598,-0.812122738387369,0.278589021313028,-2.91512829385639,0.00355542353246371,0.192790352839814,"DOWN","SIRPB2",284759,-1.7557929642985
"ENSG00000075275",13972.5529542212,-0.882829044735167,0.302904710637134,-2.91454379457557,0.00356208826432674,0.192790352839814,"DOWN","CELSR1",9620,-1.84398771557146
"ENSG00000021488",11349.238413541,-0.793631153774858,0.272459112207227,-2.91284496725233,0.00358152365289762,0.192790352839814,"DOWN","SLC7A9",11136,-1.73343189299081
"ENSG00000100625",21782.8535174108,-0.659762019467444,0.226535949519247,-2.91239435006932,0.00358669508800462,0.192790352839814,"DOWN","SIX4",51804,-1.57982200184805
"ENSG00000188269",6452.05981114607,-1.3973156544467,0.47996089643268,-2.91131145231265,0.00359915057425753,0.192790352839814,"DOWN","OR7A5",26659,-2.63411011116882
"ENSG00000253506",663.825764155365,0.69721411839135,0.239723353970487,2.90841132848986,0.0036327017974365,0.192790352839814,"UP","NACA2",342538,1.62137085857715
"ENSG00000101447",13006.196009069,-0.728561685671697,0.250515073611579,-2.90825488130636,0.00363451977816958,0.192790352839814,"DOWN","FAM83D",81610,-1.65698631297623
"ENSG00000047617",16187.469764804,-0.680101593177399,0.234176300561502,-2.90422895718597,0.00368158820288935,0.193512525145647,"DOWN","ANO2",57101,-1.60225258027035
"ENSG00000199053",2721.2929847113,-0.68547244915909,0.236180965424942,-2.9023187703792,0.00370411412035372,0.194293439418554,"DOWN","MIR324",442898,-1.60822855280594
"ENSG00000275964",9687.80823713985,0.789300265181781,0.272693795292072,2.8944562685645,0.00379815811820697,0.196888096583611,"UP","AL355001.2",NA,1.7282360316188
"ENSG00000198805",95168.6331308578,-0.635028564147373,0.219638963820646,-2.89123820792529,0.00383727145198041,0.196888096583611,"DOWN","PNP",4860,-1.55296849716668
"ENSG00000163694",9612.69848480311,-0.871133076983657,0.301640232562908,-2.88798702209586,0.0038771586903099,0.197357007909755,"DOWN","RBM47",54502,-1.82909889084139
"ENSG00000198930",3439.93083434941,-0.737225858237878,0.255617262988881,-2.88410043053292,0.00392533545829716,0.197366911379331,"DOWN","CSAG1",158511,-1.66696736263462
"ENSG00000214456",90185.9133697709,-0.667416823345168,0.231555886532008,-2.88231421511676,0.00394765855243728,0.197366911379331,"DOWN","PLIN5",440503,-1.58822666591287
"ENSG00000175764",61092.0552015561,0.624339715909128,0.216869379620862,2.87887444968311,0.00399097181796842,0.198257394133784,"UP","TTLL11",158135,1.54150515701971
"ENSG00000232104",5853.36868179892,0.664528520527163,0.231767860732414,2.86721600841106,0.00414100268539452,0.20371320977567,"UP","RFX3-AS1",101929302,1.58505018676972
"ENSG00000279879",2996.56714291524,0.814013805462434,0.284258102297519,2.86364328363258,0.00418799352971851,0.204119219124819,"UP","AC091152.4",NA,1.75809594534532
"ENSG00000266456",13531.7671195395,0.668158686587791,0.233334221352244,2.86352633023825,0.00418953992283031,0.204119219124819,"UP","AP001178.3",NA,1.58904357450564
"ENSG00000255671",790.911719585587,-1.31949596485975,0.461501383032889,-2.85913761772133,0.00424794455878066,0.205384876711275,"DOWN","AC007406.1",NA,-2.49578899032956
"ENSG00000146192",46623.6018183368,-0.721914328135163,0.253063206825868,-2.85270362764315,0.00433490295978546,0.206084794994652,"DOWN","FGD2",221472,-1.64936914947481
"ENSG00000162616",226451.50375779,-0.595482122282804,0.209002984600028,-2.84915607029434,0.00438353713405434,0.207195733752363,"DOWN","DNAJB4",11080,-1.51097744221303
"ENSG00000123689",26215.5516984162,-1.01131300170497,0.355476167706555,-2.84495303364418,0.00444179718474601,0.208538170105784,"DOWN","G0S2",50486,-2.01574480181564
"ENSG00000125378",26171.5156315507,-0.797645630394813,0.280393825409435,-2.84473322203184,0.00444486330598473,0.208538170105784,"DOWN","BMP4",652,-1.73826209790947
"ENSG00000236211",918.914453288209,1.41437524968059,0.497323637380036,2.84397350813988,0.00445547522377708,0.208649657660614,"UP","MTCO1P7",NA,2.665442850398
"ENSG00000163145",6448.96937538928,1.10103382999566,0.387789407178032,2.83925710608745,0.00452187063451309,0.209842378772088,"UP","C1QTNF7",114905,2.14508353346623
"ENSG00000183921",9201.75523737569,-0.784259564271214,0.276223333331595,-2.83922272174502,0.00452235795577503,0.209842378772088,"DOWN","SDR42E2",100288072,-1.72220820203464
"ENSG00000181016",31678.7501308691,-0.596714836967073,0.210222736919008,-2.838488575082,0.00453277420415987,0.209941196457752,"DOWN","LSMEM1",286006,-1.51226905271147
"ENSG00000140968",36899.4075188428,-0.822072931306162,0.290347359351639,-2.83134288922722,0.00463529996482984,0.211845685219437,"DOWN","IRF8",3394,-1.76794443322385
"ENSG00000272639",4190.64633509563,0.770904315192625,0.272366949146288,2.83038862684684,0.0046491494368268,0.211845685219437,"UP","AC015712.5",NA,1.70633902183144
"ENSG00000257135",3345.05418993403,0.6975606114414,0.246666987293902,2.82794474888632,0.0046847891195837,0.213086413545158,"UP","ODC1-DT",NA,1.62176031108563
"ENSG00000231355",3287.95009958492,-0.856001709286726,0.3037416132046,-2.8181904357969,0.00482951562574054,0.21437735235249,"DOWN","AP000302.1",NA,-1.81001507024736
"ENSG00000100033",445422.46397903,-0.649223839991936,0.230511395744297,-2.81645008436854,0.00485575877937377,0.21437735235249,"DOWN","PRODH",5625,-1.56832422114471
"ENSG00000156219",89918.6203207306,-0.589618238504965,0.209463643258208,-2.81489536481583,0.00487931178301534,0.214986720039467,"DOWN","ART3",419,-1.50484848637274
"ENSG00000172578",10071.2963381829,-0.867358395827539,0.308322754488875,-2.81315077528225,0.00490586421086751,0.215407399969373,"DOWN","KLHL6",89857,-1.82431947412483
"ENSG00000168874",96253.0143847382,-0.658738963504127,0.234453626623031,-2.80967700518144,0.0049591241189791,0.216696261918935,"DOWN","ATOH8",84913,-1.57870210239143
"ENSG00000251632",4660.96471660653,-0.826142032671916,0.294039154944851,-2.80963272672602,0.00495980635926372,0.216696261918935,"DOWN","LINC02172",105377443,-1.77293793473299
"ENSG00000276445",15245.37391321,-0.666078826651003,0.237122381517756,-2.80900867470887,0.00496943075488065,0.216696261918935,"DOWN","AC005393.1",NA,-1.58675438184692
"ENSG00000230461",19187.1057839783,0.714722804733099,0.255040825646246,2.80238586478094,0.00507261618280356,0.21930841466097,"UP","PROX1-AS1",100505832,1.64116785806389
"ENSG00000143226",66177.9314474326,-0.849289306838287,0.303563300235695,-2.7977338043791,0.00514625061716652,0.220676247903891,"DOWN","FCGR2A",2212,-1.80161320496826
"ENSG00000002933",89620.5458774187,-0.620057320466697,0.221636151799986,-2.79763619531828,0.00514780590136963,0.220676247903891,"DOWN","TMEM176A",55365,-1.5369362448879
"ENSG00000231466",1525.04009462665,0.901192210980245,0.322324054859166,2.79591981235781,0.00517522391718829,0.221103369210734,"UP","AL022324.2",NA,1.86760869569451
"ENSG00000131097",53376.2311578322,-0.599055974130275,0.214961201945178,-2.78680975315282,0.00532297189167916,0.22504386113115,"DOWN","HIGD1B",51751,-1.51472508351117
"ENSG00000272808",14537.6410377406,0.759482269046388,0.272619455080012,2.78586966151585,0.00533843321708439,0.22504386113115,"UP","AC015712.6",105369201,1.69288300136107
"ENSG00000272320",4259.89032427437,0.666069542899614,0.239230781392915,2.78421338182922,0.00536577211429845,0.22504386113115,"UP","AL445309.1",NA,1.58674417110565
"ENSG00000065675",61475.0208465132,0.615751435804659,0.22126860470886,2.78282333191755,0.00538881407431241,0.22504386113115,"UP","PRKCQ",5588,1.53235592545294
"ENSG00000202025",2353.68144790926,0.651921902837945,0.23432170170849,2.78216613350211,0.00539973910199663,0.22504386113115,"UP","RNU6-1240P",NA,1.5712599742875
"ENSG00000105668",1154.85302242296,-1.57539804871145,0.568721600637243,-2.77006895279913,0.00560444267351167,0.226738956856691,"DOWN","UPK1A",11045,-2.98017706257592
"ENSG00000163141",6378.55400078856,-0.681806375103845,0.246211989027827,-2.76918430250277,0.00561968361701699,0.226738956856691,"DOWN","BNIPL",149428,-1.60414702480115
"ENSG00000167613",59588.9157025171,-0.799923994771438,0.289474411299162,-2.76336685920312,0.00572084265195226,0.228090275132731,"DOWN","LAIR1",3903,-1.74100940290876
"ENSG00000221571",3119.64561194796,-0.74474762602656,0.269535403086064,-2.76307905195206,0.00572588967769557,0.228090275132731,"DOWN","RNU6ATAC35P",NA,-1.6756811129306
"ENSG00000232803",35128.9640617101,-0.908424507056168,0.330014762457297,-2.75267839623906,0.00591099315868301,0.232349203916493,"DOWN","SLCO4A1-AS1",100127888,-1.87699460966386
"ENSG00000185811",18572.1939728449,-0.715433012275047,0.259927070203292,-2.75243748839049,0.00591534385340983,0.232349203916493,"DOWN","IKZF1",10320,-1.64197596836914
"ENSG00000269699",24182.0000783146,0.977093898154571,0.355207522151832,2.75076916230652,0.00594555240462738,0.23253004108181,"UP","ZIM2",23619,1.9684961599455
"ENSG00000104689",9049.378328798,-0.814657907182147,0.296275166099388,-2.74966652759841,0.00596559415600718,0.23253004108181,"DOWN","TNFRSF10A",8797,-1.75888103533996
"ENSG00000169896",44416.7627068107,-0.630315233240887,0.229243434072462,-2.74954541573325,0.00596779922054128,0.23253004108181,"DOWN","ITGAM",3684,-1.54790317813175
"ENSG00000239732",14363.8305481696,-0.648168230813502,0.235737026786355,-2.74953934750746,0.00596790972308527,0.23253004108181,"DOWN","TLR9",54106,-1.56717710975165
"ENSG00000139734",12891.458584169,-0.654526577802095,0.238208832732887,-2.74770070569147,0.00600147647262333,0.23253004108181,"DOWN","DIAPH3",81624,-1.57409932569731
"ENSG00000135736",15888.5200145952,-0.610141853788979,0.22207833416323,-2.74741728448178,0.00600666579236768,0.23253004108181,"DOWN","CCDC102A",92922,-1.52640928662076
"ENSG00000175505",6846.10223407137,-0.700249310819465,0.254901125408303,-2.7471409147284,0.0060117298957405,0.23253004108181,"DOWN","CLCF1",23529,-1.62478554616767
"ENSG00000260492",1514.34391208255,1.0780633167424,0.392826344513684,2.74437631742097,0.00606259951147964,0.232989656250031,"UP","CISTR",NA,2.11120008921535
"ENSG00000235527",4869.69239895429,0.606205720477859,0.220937129002095,2.74379287544788,0.00607338448262352,0.232989656250031,"UP","HIPK1-AS1",101928846,1.52225043000827
"ENSG00000166923",161928.459968924,0.904929480374852,0.329946651580448,2.7426539291738,0.00609448780476428,0.233238441893811,"UP","GREM1",26585,1.87245296623348
"ENSG00000221887",14906.6532068852,0.720715334588544,0.263315970671591,2.73707414233307,0.00619883204915213,0.236161518744766,"UP","HMSD",284293,1.64799896286298
"ENSG00000183615",11266.1117698624,-0.832864346043808,0.304364184180068,-2.73640720338852,0.0062114110964475,0.236285435628374,"DOWN","FAM167B",84734,-1.78121830866372
"ENSG00000234665",19096.7921178257,1.09501992129449,0.401048455643779,2.73039306319413,0.00632588523469123,0.237607187917741,"UP","LERFS",NA,2.13616031282485
"ENSG00000260844",4340.78651411454,-0.623216096601669,0.228329370875753,-2.72946092835686,0.00634379660384052,0.237751607926479,"DOWN","AC055876.4",NA,-1.5403050484813
"ENSG00000159216",28660.065068699,-0.709659998958847,0.260131250630966,-2.72808436986144,0.00637033123962926,0.238393415001488,"DOWN","RUNX1",861,-1.63541865133435
"ENSG00000259589",5559.35282633664,1.13205136273429,0.41554682820835,2.72424498489179,0.00644486805298932,0.239624872624833,"UP","AC073167.1",NA,2.19170156032171
"ENSG00000174226",4568.7379951464,-1.09992047256877,0.403822517698714,-2.72377201458935,0.00645410424937982,0.239624872624833,"DOWN","SNX31",169166,-2.14342876698831
"ENSG00000183963",263749.543076792,-0.690292023483966,0.253619850375999,-2.72175865753641,0.00649355460163494,0.239741480103575,"DOWN","SMTN",6525,-1.61361010469023
"ENSG00000261857",5316.2910019273,-1.12232175914733,0.412498708423481,-2.72078854122164,0.00651264069308852,0.239741480103575,"DOWN","MIA",8190,-2.17697035116353
"ENSG00000196302",1293.96491095635,0.745600095567749,0.2743845039265,2.7173549704814,0.00658059885242966,0.239741480103575,"UP","AC146944.1",NA,1.67667154346746
"ENSG00000250761",4971.60157211048,-0.674317605416235,0.248253345935232,-2.71624780272714,0.00660264779284273,0.239741480103575,"DOWN","AC093305.1",NA,-1.59584176120283
"ENSG00000177551",23602.9193752222,0.859197162108314,0.316421962690109,2.71535248313272,0.00662052639156436,0.239741480103575,"UP","NHLH2",4808,1.81402855034899
"ENSG00000147168",5599.22522348922,-0.625827039880541,0.230506504733657,-2.71500815390726,0.00662741386865482,0.239741480103575,"DOWN","IL2RG",3561,-1.54309516719791
"ENSG00000260314",15364.8953771291,-0.994191678533715,0.366214956594324,-2.71477628270391,0.0066320555230002,0.239741480103575,"DOWN","MRC1",4360,-1.99196414382351
"ENSG00000254016",2101.58812917103,0.611533633431989,0.225309406125345,2.7141948662888,0.00664370731504153,0.239741480103575,"UP","ALG1L10P",NA,1.52788253659155
"ENSG00000130829",28405.4483172953,-0.593962670172473,0.21893097821247,-2.71301336623107,0.00666744171600353,0.239942664595099,"DOWN","DUSP9",1852,-1.50938691253125
"ENSG00000213035",1864.56911658779,-0.803851731689061,0.296415883100544,-2.71190505475172,0.00668977514099468,0.240394561840563,"DOWN","RPL23AP80",NA,-1.74575575865304
"ENSG00000270164",8019.69058304478,-0.903333969303748,0.333385233449547,-2.70958002535663,0.00673684512327551,0.24055951523338,"DOWN","LINC01480",101927931,-1.87038332020489
"ENSG00000122694",87309.1423130687,0.58791445425987,0.216977338806633,2.70956615789178,0.00673712675948338,0.24055951523338,"UP","GLIPR2",152007,1.50307234956286
"ENSG00000198885",9212.04419473564,-0.662710728710973,0.244886807079319,-2.70619204282541,0.00680596747784889,0.241159700771051,"DOWN","ITPRIPL1",150771,-1.58305428553714
"ENSG00000186827",7012.84799725711,-0.657262866848603,0.243260257262775,-2.70189168688831,0.00689462185276834,0.242409816010492,"DOWN","TNFRSF4",7293,-1.57708767584985
"ENSG00000111816",18232.78906685,0.677597425041369,0.25081614339943,2.70157022533546,0.00690129046344989,0.242409816010492,"UP","FRK",2444,1.59947387128473
"ENSG00000178401",12655.3806645707,0.802832959380787,0.297354068015085,2.69992256954783,0.00693556157017281,0.242409816010492,"UP","DNAJC22",79962,1.74452341241247
"ENSG00000258908",20669.3947386867,-0.603319504471528,0.224494697759261,-2.68745547442062,0.00719987006197675,0.246257664698297,"DOWN","AL355075.3",NA,-1.51920810189291
"ENSG00000256072",2011.74482347021,-0.836054422302102,0.311559490937526,-2.68345034133384,0.00728667957632646,0.246643801350196,"DOWN","AC078889.1",NA,-1.78516128271733
"ENSG00000167131",102642.447533297,-0.623611773864355,0.232874667307711,-2.67788583908245,0.00740884654934093,0.248509879229769,"DOWN","CCDC103",388389,-1.54072755445255
"ENSG00000163993",2057.8420128866,-1.23211445789536,0.460182602166288,-2.6774468484798,0.00741856220120377,0.248509879229769,"DOWN","S100P",6286,-2.34911030444308
"ENSG00000252464",6125.23640443925,1.03945511206168,0.38827085785005,2.67713914409492,0.00742537906362482,0.248509879229769,"UP","RN7SKP70",NA,2.05545118839163
"ENSG00000124107",17506.6220773061,-1.62395725507316,0.60690441583584,-2.67580398609659,0.00745502318979963,0.24917283972767,"DOWN","SLPI",6590,-3.08219311124351
"ENSG00000214447",101658.109979606,-0.627897724215432,0.235246422324918,-2.66910636944008,0.00760533604266684,0.250841810160253,"DOWN","FAM187A",388389,-1.54531154492135
"ENSG00000255847",2166.31599445432,0.906724065666422,0.340267630165704,2.66473794531929,0.00770483371206546,0.251487506021246,"UP","AP003717.1",NA,1.87478358169109
"ENSG00000163631",6661.57237248945,0.745054069989921,0.279667782177777,2.66406828912567,0.00772018886651788,0.251487506021246,"UP","ALB",213,1.67603708344938
"ENSG00000163735",8456.80947788422,-0.697992070585846,0.262013531268796,-2.66395428971103,0.00772280559244245,0.251487506021246,"DOWN","CXCL5",6374,-1.6222453948616
"ENSG00000183943",134716.239825245,-0.619876288720407,0.2329161095104,-2.66137146985416,0.00778230465655343,0.251734403087532,"DOWN","PRKX",5613,-1.53674339969986
"ENSG00000256955",10739.3741659455,-0.987407218871265,0.371168575575544,-2.66026620745079,0.00780789125114679,0.251734403087532,"DOWN","AC131009.2",NA,-1.98261866668024
"ENSG00000145708",56480.2871731481,0.722630525836773,0.271857958934233,2.65811796965484,0.00785783821343221,0.251904622855828,"UP","CRHBP",1393,1.65018814976196
"ENSG00000258647",9448.04129591223,-1.01712834610875,0.382888830957884,-2.65645864770768,0.00789661349991316,0.252080839324513,"DOWN","LINC00930",NA,-2.02388644453567
"ENSG00000244158",1221.11101332535,-0.66721686636907,0.251390043453382,-2.65411015171251,0.00795178645098367,0.252616708602014,"DOWN","CALHM6-AS1",NA,-1.58800655356378
"ENSG00000275445",2150.85418306111,0.638544652055057,0.240919957718132,2.6504431517547,0.00803862541944625,0.252616708602014,"UP","AC092119.3",NA,1.55675795573387
"ENSG00000205307",70344.5467047617,-0.712984529163501,0.269043326786066,-2.65007327139708,0.00804743160152041,0.252616708602014,"DOWN","SAP25",100316904,-1.63919163719993
"ENSG00000214279",36258.5015152999,0.675892323727504,0.255365279851045,2.64676671833287,0.00812653918228791,0.252834675887423,"UP","SCART1",619207,1.59758459191624
"ENSG00000028137",96781.4364200352,-0.670992586884853,0.253734461737722,-2.64446769386193,0.00818195166770209,0.252834675887423,"DOWN","TNFRSF1B",7133,-1.59216801637247
"ENSG00000134061",7282.1254673203,-0.85423155802763,0.323336558035397,-2.64192692350648,0.00824358401522643,0.252834675887423,"DOWN","CD180",4064,-1.80779558826835
"ENSG00000132681",13419.6423858185,-0.820155832848738,0.310624542971001,-2.64034459416591,0.00828217673026119,0.252834675887423,"DOWN","ATP1A4",480,-1.76559669338478
"ENSG00000229776",74343.7319276503,-0.838468306728551,0.31822687617577,-2.63481298878549,0.00841836505350066,0.254308270009028,"DOWN","C4B-AS1",NA,-1.78815067403931
