"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpressed","symbol","entrez"
"ENSG00000217576",76172.7778015788,0.431799682193294,0.162910202477686,2.65053799962245,0.00803636865366159,0.252616708602014,"UP",NA,NA
"ENSG00000275445",2150.85418306111,0.638544652055057,0.240919957718132,2.6504431517547,0.00803862541944625,0.252616708602014,"UP",NA,NA
"ENSG00000205307",70344.5467047617,-0.712984529163501,0.269043326786066,-2.65007327139708,0.00804743160152041,0.252616708602014,"DOWN","SAP25","100316904"
"ENSG00000120697",71682.2548117801,0.285719827952267,0.107831498639481,2.6496879998629,0.00805661340242461,0.252616708602014,"UP","ALG5","29880"
"ENSG00000258092",156208.854688077,-0.52426782600581,0.198045002133061,-2.64721563462415,0.00811575841230086,0.252834675887423,"DOWN",NA,NA
"ENSG00000214279",36258.5015152999,0.675892323727504,0.255365279851045,2.64676671833287,0.00812653918228791,0.252834675887423,"UP","SCART1","619207"
"ENSG00000276663",15073.5441280481,0.509668462892705,0.192582764250249,2.64649053552074,0.0081331781078088,0.252834675887423,"UP",NA,NA
"ENSG00000048140",266147.067995467,-0.298637687759195,0.112896780836719,-2.64522766323259,0.00816359712135819,0.252834675887423,"DOWN","TSPAN17","26262"
"ENSG00000122644",166798.680154377,-0.396381783699422,0.149872444874791,-2.64479427175939,0.00817405973816314,0.252834675887423,"DOWN","ARL4A","10124"
"ENSG00000028137",96781.4364200352,-0.670992586884853,0.253734461737722,-2.64446769386193,0.00818195166770209,0.252834675887423,"DOWN","TNFRSF1B","7133"
"ENSG00000261168",7371.45925131383,-0.532589996688236,0.201414576093905,-2.64424753668239,0.00818727573107901,0.252834675887423,"DOWN",NA,NA
"ENSG00000125458",84257.5260890676,0.315122815644155,0.119180829688216,2.64407301466633,0.00819149840168732,0.252834675887423,"UP","NT5C","30833"
"ENSG00000183444",13389.1656132622,0.501552646988766,0.18969890409741,2.64394066679067,0.0081947019416683,0.252834675887423,"UP",NA,NA
"ENSG00000153832",37937.757238315,0.351051105438345,0.132803138713426,2.64339464292234,0.0082079305538959,0.252834675887423,"UP","FBXO36","130888"
"ENSG00000270175",9416.38792817032,0.402623006815415,0.152316616365766,2.64332950942513,0.00820950982921437,0.252834675887423,"UP",NA,NA
"ENSG00000154545",335177.83808996,-0.274813565399482,0.104006387924671,-2.6422758340432,0.00823509583717953,0.252834675887423,"DOWN","MAGED4","728239"
"ENSG00000119669",292069.040766912,-0.2627804582609,0.0994608977898334,-2.64204792134664,0.00824063953420958,0.252834675887423,"DOWN","IRF2BPL","64207"
