"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diffexpressed","symbol","entrez"
"ENSG00000128626",89540.2100649858,-0.265956282925967,0.101292382790859,-2.62562964359416,0.00864888656277573,0.148682335932559,"DOWN","MRPS12","6183"
"ENSG00000174501",66587.5670350853,0.512718648751573,0.195346161375479,2.6246671300905,0.00867337142220766,0.148995907491215,"UP","ANKRD36C","400986"
"ENSG00000256628",14523.2847533011,0.371372999162965,0.141536742474148,2.6238628406387,0.00869387879907051,0.149240749658001,"UP","ZBTB11-AS1","100009676"
"ENSG00000160991",350733.060746931,-0.427302540171265,0.162900965693513,-2.62308168863287,0.0087138376998042,0.149475831312026,"DOWN","ORAI2","80228"
"ENSG00000278969",3269.51000450035,1.173965520762,0.447661551797321,2.6224399125827,0.00873026609169665,0.149595740585596,"UP",NA,NA
"ENSG00000259314",2356.7009139106,0.876013831269998,0.334060754625189,2.62231890199995,0.00873336685955054,0.149595740585596,"UP",NA,NA
"ENSG00000229186",28284.1592555023,0.535176432145604,0.204121850787306,2.62184783295569,0.00874544687876032,0.149695199407532,"UP",NA,NA
"ENSG00000204092",21449.3352315996,-1.10979211231181,0.423378644693494,-2.62127560334378,0.00876014112693692,0.149721246361324,"DOWN",NA,NA
"ENSG00000181218",52095.0944800302,-0.352837284943615,0.134607495183183,-2.62123059688058,0.00876129778034966,0.149721246361324,"DOWN","H2AW","92815"
"ENSG00000184178",89493.6886390951,0.273797337721819,0.104467947203895,2.62087410588663,0.00877046432074827,0.149721246361324,"UP","SCFD2","152579"
"ENSG00000263585",17070.1575064497,-0.533689468920276,0.203635175383531,-2.62081179204484,0.008772067491435,0.149721246361324,"DOWN",NA,NA
"ENSG00000272601",8280.07924528119,-1.14210807585671,0.435885518901665,-2.62020192534629,0.00878777157921099,0.14988207123056,"DOWN",NA,NA
"ENSG00000273233",2041.96944106093,-1.05667954214827,0.403625934694282,-2.61796740823563,0.00884552531557979,0.150759342539321,"DOWN",NA,NA
"ENSG00000100968",172535.09973618,-0.581863827470196,0.222362349370594,-2.61673718197881,0.00887746648892475,0.151087894359653,"DOWN","NFATC4","4776"
"ENSG00000230825",1264.16244439415,-1.15440067471597,0.441245352290862,-2.61623305202546,0.0088905852795893,NA,"DOWN","LOC101927354","101927354"
"ENSG00000226380",109914.407699346,-0.748947077430239,0.28627572363962,-2.61617390363514,0.00889212561117103,0.151229514759909,"DOWN",NA,NA
"ENSG00000212330",4843.79378318223,-0.413868065810479,0.158241081241998,-2.6154274387038,0.00891158541207743,0.151343808832103,"DOWN",NA,NA
"ENSG00000212125",5551.60168558787,0.769814773384233,0.294343801964674,2.6153592100323,0.00891336598006504,0.151343808832103,"UP",NA,NA
"ENSG00000119737",29422.2986073356,0.827718507390949,0.316504578811216,2.61518651799554,0.00891787415522972,0.151343808832103,"UP","GPR75","10936"
"ENSG00000196712",665166.736864189,0.289757435664706,0.110832602349638,2.61437004565338,0.00893921598777946,0.15151203433268,"UP","NF1","4763"
"ENSG00000163605",370030.476473095,-0.411471014054846,0.157391129541036,-2.6143215011845,0.00894048633085006,0.15151203433268,"DOWN","PPP4R2","151987"
"ENSG00000254941",4951.79070957597,0.651509044857863,0.249269540507955,2.61367290817095,0.00895747460718509,0.15169219418172,"UP",NA,NA
"ENSG00000246339",18294.8618824446,0.559883530194322,0.214234392962158,2.61341571935753,0.00896421900509571,0.151698744454318,"UP","EXTL3-AS1","101929402"
"ENSG00000273373",59736.8026311117,-0.448655629809275,0.17180332481391,-2.61144905254446,0.00901594205471292,0.152465906001067,"DOWN",NA,NA
"ENSG00000053702",118021.493415519,-0.739531223728462,0.283281742620097,-2.61058554952562,0.00903873612777102,0.152648297026119,"DOWN","NRIP2","83714"
"ENSG00000185988",48506.4834765078,-0.756028545059614,0.289666649056785,-2.60999513586186,0.00905435100785964,0.152648297026119,"DOWN","PLK5","126520"
"ENSG00000127863",20987.6233975258,-0.510003326203515,0.195434586336458,-2.60958582492404,0.00906519033170879,0.152648297026119,"DOWN","TNFRSF19","55504"
"ENSG00000176476",62789.8389160234,-0.386277945281494,0.148022942180019,-2.60958159318114,0.00906530245670633,0.152648297026119,"DOWN","SGF29","112869"
"ENSG00000157240",63475.423009974,-0.530100930045246,0.203137432569732,-2.60956793309512,0.00906566440517702,0.152648297026119,"DOWN","FZD1","8321"
"ENSG00000227908",3230.45236999679,0.864922554157659,0.331483988986262,2.60924383347367,0.00907425579126016,0.152648297026119,"UP","FLJ31104","441072"
"ENSG00000244486",37245.1368780502,-0.38912797050632,0.149190205879029,-2.60826753481287,0.00910017992430517,0.152648297026119,"DOWN","SCARF2","91179"
"ENSG00000147133",189052.749108503,0.338173603518369,0.129654629819699,2.60826477225412,0.00910025337358503,0.152648297026119,"UP","TAF1","6872"
"ENSG00000041988",334613.91941071,-0.273884596632631,0.105015409694238,-2.60804197622112,0.00910617868562289,0.152648297026119,"DOWN","THAP3","90326"
"ENSG00000112159",519318.975372669,0.376698365847281,0.144440553457897,2.60798201633231,0.00910777392081425,0.152648297026119,"UP","MDN1","23195"
"ENSG00000269514",3492.87406438312,0.747612371403464,0.286679374812487,2.60783452556524,0.00911169898009863,0.152648297026119,"UP",NA,NA
"ENSG00000123136",166039.341544442,-0.367104608464252,0.140779052904595,-2.60766499624797,0.00911621239983094,0.152648297026119,"DOWN","DDX39A","10212"
"ENSG00000275740",26519.6644996262,0.824495980624788,0.316182069750813,2.60766203875692,0.00911629115553498,0.152648297026119,"UP","RBM27","54439"
"ENSG00000249167",1228.22458626388,0.801830447491236,0.307494286313836,2.60762714359144,0.00911722043272079,NA,"UP","SEMA6A-AS2","105379132"
"ENSG00000173457",90867.3432807548,-0.455897903127268,0.174847152542483,-2.60740822196973,0.009123052363934,0.152654384611381,"DOWN","PPP1R14B","26472"
"ENSG00000254815",13250.1365158632,-1.33288358423163,0.511325297042182,-2.60672333628288,0.00914131878968048,0.152668407250699,"DOWN","LMNTD2-AS1","692247"
"ENSG00000112130",174935.878552092,-0.250620492659211,0.0961449719028431,-2.6066937011794,0.00914210991695871,0.152668407250699,"DOWN","RNF8","9025"
"ENSG00000229419",80397.5929031007,0.643756203333691,0.247008803760061,2.60620752594318,0.0091550973919551,0.152668407250699,"UP","RALGAPA1P1","26134"
"ENSG00000135447",327766.208189647,-0.408633193421451,0.156797076207812,-2.60612763518541,0.0091572331338828,0.152668407250699,"DOWN","PPP1R1A","5502"
"ENSG00000237978",1310.06083354053,-0.942715833839247,0.36174006740791,-2.60605865585857,0.00915907753523713,NA,"DOWN",NA,NA
"ENSG00000124440",412351.116709169,-0.854581753430498,0.327936217688366,-2.60593892146001,0.00916227983667911,0.152668407250699,"DOWN","HIF3A","64344"
"ENSG00000114125",213297.425478774,-0.269139227762007,0.10329970815728,-2.60542098872367,0.00917614348352148,0.152792714347736,"DOWN","RNF7","9616"
"ENSG00000124177",385050.639459358,0.275414839071867,0.105773749528993,2.60381087271919,0.00921936155403514,0.153360825144683,"UP","CHD6","84181"
"ENSG00000270033",1534.83205329065,1.05951798950701,0.40695184640617,2.60354633813242,0.00922647943119755,0.153360825144683,"UP",NA,NA
"ENSG00000272894",29627.5701790529,0.49243373633112,0.189147878808906,2.60343250705243,0.00922954381240373,0.153360825144683,"UP",NA,NA
"ENSG00000153714",43891.4234152047,-0.647958029865146,0.248916961559975,-2.60310918872045,0.00923825263414026,0.153390362194798,"DOWN","LURAP1L","286343"
"ENSG00000263917",2879.85307650131,1.10778286060375,0.425597369912116,2.60288934781834,0.00924417840141315,0.153390362194798,"UP",NA,NA
"ENSG00000158079",128596.554082727,0.617490707613369,0.23733205864145,2.60180066337454,0.00927357369214556,0.153732267438465,"UP","PTPDC1","138639"
"ENSG00000228492",13139.7825521363,0.92801085296187,0.356714378957997,2.60155157095908,0.00928031108697898,0.153732267438465,"UP",NA,NA
"ENSG00000103023",13650.322789831,0.620128814021906,0.238381703877238,2.60141111476098,0.00928411203968096,0.153732267438465,"UP","PRSS54","221191"
"ENSG00000255629",13937.855234651,-0.505394004976773,0.1942978139923,-2.60113067971419,0.00929170518312543,0.153751301924103,"DOWN",NA,NA
"ENSG00000187840",21488.1385008093,-0.505714315035641,0.194470494087048,-2.60046809368044,0.00930966757873052,0.153874695028899,"DOWN","EIF4EBP1","1978"
"ENSG00000172728",27656.1564192413,0.499915200850296,0.192258276250765,2.60022720789534,0.00931620555454619,0.153874695028899,"UP","FUT10","84750"
"ENSG00000127081",37634.7958895627,0.312530036214841,0.120209233004125,2.59988378932687,0.00932553349640995,0.153874695028899,"UP","ZNF484","83744"
"ENSG00000126775",197261.166948369,0.283846054401594,0.109185317685513,2.59967237737181,0.00933128001518149,0.153874695028899,"UP","ATG14","22863"
"ENSG00000283485",166001.837864069,0.641215164359994,0.246652737780456,2.59966773582191,0.00933140621544848,0.153874695028899,"UP",NA,NA
"ENSG00000141391",92240.4501957962,-0.306343806771916,0.117857519918945,-2.59927246884713,0.00934215881668154,0.153945615693949,"DOWN","PRELID3A","10650"
"ENSG00000077454",347681.936120399,-0.379050558963325,0.145878144901957,-2.598405396628,0.00936578484973353,0.154114943646013,"DOWN","LRCH4","4034"
