EnsemblID,Symbol,baseMean,log2FoldChange,FoldChange,StandardError,WaldStatistic,p-value,BHFDR_p-value
ENSG00000198551.5,ZNF627,259.7339785,-0.233580503,0.850521433,0.081133406,-2.878968301,0.003989784,0.056519266
ENSG00000121390.13,PSPC1,1312.029902,-0.189780414,0.876739156,0.065938296,-2.878151632,0.004000128,0.056620172
ENSG00000189367.10,KIAA0408,17.65895726,-0.621374255,0.650051419,0.215959151,-2.877276804,0.004011236,0.056731715
ENSG00000174891.8,RSRC1,704.9176913,-0.213639761,0.862358848,0.074280929,-2.876105152,0.004026156,0.056896958
ENSG00000080031.5,PTPRH,141.2507651,-0.594505888,0.662271239,0.206776727,-2.875110254,0.004038864,0.056994885
ENSG00000196549.6,MME,48.42192329,-0.62835465,0.64691378,0.218553946,-2.875055159,0.004039569,0.056994885
ENSG00000149483.7,TMEM138,344.9246155,-0.186299228,0.878857259,0.064830176,-2.873649897,0.004057585,0.05720316
ENSG00000006025.7,OSBPL7,1172.714563,0.324692272,1.252397272,0.11301157,2.873088759,0.004064799,0.057258947
ENSG00000166813.10,KIF7,230.8490425,0.344252235,1.26949282,0.119869923,2.871881688,0.004080357,0.057431961
ENSG00000137752.18,CASP1,134.9683847,0.478820644,1.393603975,0.166741796,2.871629409,0.004083615,0.057431961
ENSG00000138071.9,ACTR2,7230.088379,-0.300853533,0.811771991,0.104776755,-2.871376696,0.004086882,0.057431961
ENSG00000102287.12,GABRE,181.1092716,0.619157918,1.535978389,0.215650095,2.871122857,0.004090165,0.057432193
ENSG00000167280.11,ENGASE,1374.379461,0.36611292,1.288875507,0.127529164,2.870817215,0.004094122,0.057441869
ENSG00000143226.8,FCGR2A,314.5022597,0.575757867,1.490460216,0.200573612,2.870556406,0.004097501,0.057443433
ENSG00000100038.15,TOP3B,601.8248226,0.347539473,1.272388707,0.121088914,2.870118019,0.004103186,0.057463326
ENSG00000122986.9,HVCN1,286.1497584,0.42297816,1.340692296,0.147383898,2.869907541,0.004105918,0.057463326
ENSG00000077097.9,TOP2B,4503.467677,-0.197740094,0.871915304,0.068911761,-2.869468015,0.004111629,0.057463326
ENSG00000123810.3,B9D2,123.2370929,0.313393937,1.242627543,0.109223071,2.869301631,0.004113793,0.057463326
ENSG00000197140.10,ADAM32,102.773672,-0.291894592,0.816828669,0.101734457,-2.869181196,0.00411536,0.057463326
ENSG00000197016.7,ZNF470,473.3810918,-0.182946548,0.880902011,0.063768049,-2.868937489,0.004118532,0.057463326
ENSG00000185049.7,NELFA,1154.162813,0.232137504,1.174573915,0.080928368,2.868431791,0.004125121,0.057509622
ENSG00000133067.13,LGR6,32.96117361,-0.652460529,0.636194353,0.227534604,-2.867522205,0.004136998,0.057629493
ENSG00000147437.5,GNRH1,104.0968454,0.40288322,1.322147578,0.140522176,2.867043707,0.004143258,0.057671001
ENSG00000130429.8,ARPC1B,562.7866323,0.384514081,1.30542003,0.134131494,2.866694993,0.004147825,0.057688902
ENSG00000185222.7,WBP5,856.4196082,0.37334311,1.29535103,0.130332726,2.86453848,0.004176174,0.058037266
ENSG00000163714.12,U2SURP,2578.779835,-0.265071917,0.832157251,0.092569203,-2.863500061,0.004189887,0.058181848
ENSG00000135164.14,DMTF1,2833.239539,-0.235537651,0.849368405,0.082286574,-2.862406823,0.004204369,0.058292339
ENSG00000140795.8,MYLK3,16.94180118,-0.682530781,0.623071321,0.238447387,-2.862395721,0.004204516,0.058292339
ENSG00000179066.6,AC020907.1,31.81804669,0.558766376,1.473009134,0.195245269,2.86186897,0.00421151,0.058292339
ENSG00000145216.11,FIP1L1,872.1156156,-0.112282196,0.925123453,0.039234448,-2.861826822,0.00421207,0.058292339
ENSG00000182687.3,GALR2,3.165623624,0.654597985,1.574177239,0.228769352,2.861388467,0.004217899,0.058292339
ENSG00000102030.11,NAA10,1615.415284,0.287190957,1.220262015,0.100374038,2.861207581,0.004220306,0.058292339
ENSG00000019102.7,VSIG2,70.70441207,0.415707737,1.333952908,0.145293865,2.861151339,0.004221055,0.058292339
ENSG00000080573.6,COL5A3,5290.515304,0.461443884,1.376919182,0.161335063,2.860158695,0.004234291,0.058429222
ENSG00000214562.8,NUTM2D,65.09444133,-0.465802196,0.724068354,0.162903939,-2.8593673,0.00424487,0.058529263
ENSG00000134569.5,LRP4,4624.869149,0.43233514,1.349415969,0.151225572,2.858875874,0.004251451,0.058574067
ENSG00000173889.10,PHC3,153.0529555,-0.456378423,0.728813494,0.159693395,-2.857841578,0.004265333,0.058707725
ENSG00000150782.7,IL18,121.3127261,0.552831186,1.466961681,0.193500562,2.857000411,0.004276653,0.058707725
ENSG00000137959.10,IFI44L,201.0532014,-0.543661629,0.686027527,0.190292986,-2.856971449,0.004277043,0.058707725
ENSG00000131944.5,C19orf40,20.06716831,-0.406049204,0.754687245,0.142138151,-2.856722148,0.004280404,0.058707725
ENSG00000057252.8,SOAT1,470.0876516,0.248552569,1.188014602,0.087011247,2.856556789,0.004282634,0.058707725
ENSG00000164761.4,TNFRSF11B,135.8468969,0.639127094,1.557386574,0.223750009,2.856433828,0.004284293,0.058707725
ENSG00000182256.8,GABRG3,39.57691374,-0.523470436,0.695696305,0.183288794,-2.855987124,0.004290325,0.058707725
ENSG00000186298.7,PPP1CC,2684.874318,0.219327082,1.164190445,0.076798667,2.855870935,0.004291896,0.058707725
ENSG00000103351.8,CLUAP1,821.7799201,-0.198627093,0.871379397,0.069557219,-2.855592797,0.004295657,0.058707725
ENSG00000146463.7,ZMYM4,1658.308844,-0.154848616,0.89822662,0.054226472,-2.85559082,0.004295684,0.058707725
ENSG00000123600.13,METTL8,81.80304394,-0.320531143,0.80077501,0.112253274,-2.855428024,0.004297886,0.058707725
ENSG00000118137.5,APOA1,15.7236617,0.522392964,1.436335689,0.183027628,2.854175452,0.004314869,0.058893947
ENSG00000114316.8,USP4,1553.40232,-0.223108266,0.85671766,0.078181146,-2.853734909,0.004320857,0.058929919
ENSG00000127980.11,PEX1,1094.328023,-0.312378949,0.805312734,0.109477261,-2.85336833,0.004325845,0.058952214
ENSG00000050405.9,LIMA1,773.259721,-0.524499096,0.695200442,0.183836218,-2.853078153,0.004329797,0.058960367
ENSG00000115760.9,BIRC6,2026.891008,-0.284813955,0.820847456,0.099837391,-2.852778417,0.004333883,0.058970327
ENSG00000169989.2,TIGD4,27.65568996,-0.416923156,0.749020362,0.146196883,-2.851792371,0.004347349,0.059053168
ENSG00000130363.6,RSPH3,112.9878131,-0.449608399,0.732241579,0.157677578,-2.851441564,0.004352148,0.059053168
ENSG00000102910.8,LONP2,2170.340903,-0.188314661,0.87763036,0.066058957,-2.850705942,0.004362229,0.059053168
ENSG00000137822.8,TUBGCP4,1616.271184,-0.181679553,0.881675971,0.063733363,-2.850619288,0.004363418,0.059053168
ENSG00000170262.8,MRAP,5.059424196,0.68092913,1.603171904,0.238873561,2.850583916,0.004363903,0.059053168
ENSG00000144589.16,STK11IP,999.6210543,0.272181363,1.207632395,0.095493056,2.850273867,0.00436816,0.059053168
ENSG00000152766.5,ANKRD22,13.78840108,0.680943118,1.603187448,0.238927109,2.850003588,0.004371874,0.059053168
ENSG00000179240.4,RP11-111M22.2,155.8975311,-0.30715116,0.80823618,0.107772215,-2.850003233,0.004371878,0.059053168
ENSG00000188321.9,ZNF559,243.8590417,-0.293349666,0.816005247,0.102934606,-2.849864376,0.004373787,0.059053168
ENSG00000224201.3,PNMA6A,19.9517057,0.549988149,1.46407367,0.192992327,2.849792822,0.004374772,0.059053168
ENSG00000204131.6,NHSL2,46.29342761,-0.602457781,0.658630953,0.2114182,-2.849602263,0.004377393,0.059053168
ENSG00000111962.7,UST,425.9131166,-0.326801812,0.797301997,0.114693888,-2.849339395,0.004381012,0.059053168
ENSG00000131381.8,ZFYVE20,2140.961026,-0.198283123,0.871587178,0.069597592,-2.848994006,0.004385771,0.059053168
ENSG00000137507.7,LRRC32,719.5628264,0.540046538,1.45401942,0.18956285,2.848904933,0.004386999,0.059053168
ENSG00000160401.10,C9orf117,76.33482261,-0.581598305,0.668223069,0.204167473,-2.848633508,0.004390743,0.059058345
ENSG00000106511.5,MEOX2,23.98154322,0.573664021,1.488298616,0.201420412,2.848092786,0.00439821,0.059075663
ENSG00000153237.13,CCDC148,46.00995551,-0.375124303,0.771038977,0.131714502,-2.848010635,0.004399345,0.059075663
ENSG00000198554.7,WDHD1,122.9243324,-0.298407462,0.813149507,0.104792371,-2.847606748,0.004404932,0.059075663
ENSG00000204920.6,ZNF155,73.26943491,-0.384754612,0.765909261,0.135116931,-2.847567737,0.004405472,0.059075663
ENSG00000176593.3,CTD-2368P22.1,533.5289699,-0.311450687,0.805831057,0.109384277,-2.847307623,0.004409073,0.059078895
ENSG00000166743.5,ACSM1,15.44000862,0.540864877,1.454844417,0.19005257,2.845869839,0.004429029,0.059301095
ENSG00000197959.9,DNM3,4639.231206,-0.325883331,0.797809755,0.11455395,-2.844802206,0.004443901,0.059454929
ENSG00000137473.13,TTC29,13.23551894,-0.659388332,0.633146679,0.231821771,-2.84437622,0.004449847,0.059489212
ENSG00000181619.11,GPR135,127.2845705,-0.32964028,0.795734867,0.115922193,-2.843633905,0.004460226,0.059582659
ENSG00000111057.6,KRT18,65.79467496,0.676989195,1.598799686,0.23817555,2.842395848,0.004477586,0.059769141
ENSG00000163762.2,TM4SF18,260.518577,0.468534746,1.383703414,0.164854687,2.842107523,0.004481637,0.059770081
ENSG00000011523.9,CEP68,1564.142837,-0.212971345,0.86275848,0.074944518,-2.841720123,0.004487086,0.059770081
ENSG00000175287.14,PHYHD1,776.4077612,0.440412955,1.356992695,0.154989255,2.841570891,0.004489187,0.059770081
ENSG00000140463.9,BBS4,598.6158811,-0.180511631,0.882390014,0.063530424,-2.841341488,0.004492418,0.059770081
ENSG00000180881.15,CAPS2,463.3714512,-0.316601208,0.802959313,0.111435733,-2.841110299,0.004495676,0.059770081
ENSG00000197540.2,GZMM,21.1843365,0.562886517,1.47722186,0.19813379,2.840941549,0.004498056,0.059770081
ENSG00000163394.5,CCKAR,2.966392271,-0.67789858,0.625075092,0.238649695,-2.840559177,0.004503452,0.059796586
ENSG00000205808.4,PPAPDC2,296.5697552,-0.290251877,0.817759275,0.102191938,-2.840261996,0.00450765,0.059807154
ENSG00000116120.8,FARSB,1641.945576,-0.224234653,0.856049038,0.079029111,-2.837367791,0.004548718,0.060199759
ENSG00000061273.13,HDAC7,1656.313018,0.285766271,1.219057581,0.100718694,2.837271404,0.004550092,0.060199759
ENSG00000189093.5,AC093668.1,2.848466704,0.621360474,1.538325151,0.218999865,2.83726418,0.004550195,0.060199759
ENSG00000180871.3,CXCR2,5.064177385,0.674844967,1.59642521,0.237854962,2.837212062,0.004550937,0.060199759
ENSG00000157423.13,HYDIN,536.0332585,-0.39731292,0.759271141,0.140128381,-2.835349386,0.004577559,0.060506386
ENSG00000269783.1,GOLGA7B,203.0151945,0.49988101,1.414096927,0.176326442,2.834974742,0.004582931,0.06052557
ENSG00000144381.12,HSPD1,5936.896439,0.380591807,1.301875788,0.134258534,2.83476808,0.004585896,0.06052557
ENSG00000107164.15,FUBP3,1412.66225,-0.203458791,0.868465961,0.071789361,-2.834107848,0.004595382,0.060587954
ENSG00000221818.4,EBF2,9.112692251,-0.661058125,0.632414291,0.233263082,-2.83395949,0.004597516,0.060587954
ENSG00000089327.10,FXYD5,308.8927302,0.471350632,1.386406797,0.166413819,2.832400792,0.00461999,0.060800852
ENSG00000105792.15,C7orf63,231.7685478,-0.385604314,0.765458297,0.136150009,-2.832201904,0.004622865,0.060800852
ENSG00000086717.13,PPEF1,153.4630595,-0.528920071,0.69307334,0.186757637,-2.832120179,0.004624047,0.060800852
ENSG00000156931.10,VPS8,1831.013663,-0.148768033,0.9020204,0.052540704,-2.831481519,0.004633291,0.060876874
ENSG00000244617.1,ASPRV1,217.8607778,0.393375734,1.313463157,0.138960652,2.830842602,0.004642556,0.060945505
ENSG00000132256.14,TRIM5,135.2617557,0.422504788,1.340252464,0.149261043,2.830643408,0.004645448,0.060945505
ENSG00000172638.8,EFEMP2,956.6711194,0.304776762,1.235227487,0.107685918,2.830237859,0.004651341,0.060976944
ENSG00000105321.8,CCDC9,593.527335,0.245574865,1.185565084,0.086775531,2.830001301,0.004654781,0.060976944
ENSG00000137944.12,CCBL2,603.2211288,-0.351519337,0.783758268,0.12424384,-2.829269743,0.004665436,0.061025725
ENSG00000123405.9,NFE2,11.11413013,0.626071238,1.543356382,0.221283751,2.829268915,0.004665448,0.061025725
ENSG00000137463.4,MGARP,58.45940914,0.464607625,1.379941994,0.164244156,2.828761978,0.004672844,0.061077022
ENSG00000132950.14,ZMYM5,303.744302,-0.240764703,0.846296612,0.085137032,-2.827966846,0.004684466,0.061143324
ENSG00000089356.12,FXYD3,89.35727197,0.529804208,1.443733249,0.187346402,2.827939056,0.004684872,0.061143324
ENSG00000128271.15,ADORA2A,24.79112201,0.522680725,1.43662221,0.184879729,2.827139179,0.004696591,0.061209559
ENSG00000185621.7,LMLN,691.1750493,-0.228554054,0.853489876,0.080843497,-2.827117367,0.004696911,0.061209559
ENSG00000173320.5,STOX2,2024.81671,-0.236584251,0.848752456,0.083733119,-2.8254561,0.004721336,0.061482283
ENSG00000151773.8,CCDC122,47.76211972,-0.55682445,0.679796835,0.197097125,-2.825127199,0.004726185,0.061499876
ENSG00000156097.8,GPR61,303.1445468,-0.413878722,0.750602644,0.146604855,-2.823090148,0.00475632,0.061846226
ENSG00000163346.12,PBXIP1,5760.181529,0.428221477,1.34557376,0.151714301,2.82255182,0.004764312,0.061888563
ENSG00000100292.12,HMOX1,321.9114852,0.526100226,1.440031356,0.186448283,2.821695207,0.004777055,0.061888563
ENSG00000109133.8,TMEM33,1543.137964,-0.178431251,0.883663346,0.06323727,-2.82161536,0.004778245,0.061888563
ENSG00000175518.6,UBQLNL,8.992254805,0.609058894,1.525263917,0.215855418,2.821605773,0.004778388,0.061888563
ENSG00000080561.9,MID2,89.97327824,-0.367968127,0.77487305,0.130413914,-2.821540395,0.004779362,0.061888563
ENSG00000185267.5,CDNF,30.52478987,-0.521638879,0.69658008,0.184889699,-2.82135177,0.004782173,0.061888563
ENSG00000066629.12,EML1,726.0260725,-0.367762652,0.774983419,0.130356141,-2.821214626,0.004784218,0.061888563
ENSG00000005801.12,ZNF195,846.44559,-0.229796358,0.852755253,0.081472033,-2.820555083,0.004794064,0.06197033
ENSG00000152495.6,CAMK4,2290.224299,-0.51517925,0.699705991,0.182744115,-2.819129089,0.004815415,0.062200582
ENSG00000198315.5,ZKSCAN8,170.3883553,-0.599697367,0.659892366,0.212828585,-2.817748222,0.004836172,0.062422833
ENSG00000010327.6,STAB1,1252.142293,0.558453882,1.472690108,0.198211551,2.817463867,0.004840456,0.062432295
ENSG00000169895.5,SYAP1,1051.605294,-0.165296297,0.891745356,0.058678663,-2.816974464,0.004847838,0.062481666
ENSG00000168566.11,SNRNP48,522.1546033,0.313456508,1.242681438,0.111297339,2.816388164,0.004856695,0.062513926
ENSG00000084463.2,WBP11,1750.472439,-0.155447802,0.897853642,0.055195009,-2.816338025,0.004857453,0.062513926
ENSG00000149809.10,TM7SF2,1223.325765,-0.315455238,0.803597378,0.112060715,-2.815038604,0.004877137,0.062721344
ENSG00000164221.8,CCDC112,362.576745,-0.274747095,0.826595208,0.097615208,-2.814593148,0.004883902,0.062762427
ENSG00000258311.1,RP11-644F5.10,97.59232574,0.424280755,1.34190334,0.150756371,2.814347097,0.004887642,0.062764611
ENSG00000106636.3,YKT6,2587.587946,0.150820743,1.110200881,0.05362144,2.812694735,0.004912827,0.063041965
ENSG00000100749.3,VRK1,300.5199551,-0.287165753,0.819510448,0.1021226,-2.811970642,0.0049239,0.06313797
ENSG00000148541.8,FAM13C,875.1052564,-0.362546014,0.777790752,0.128942316,-2.811691508,0.004928174,0.063146724
ENSG00000165685.4,TMEM52B,28.79915602,-0.470216349,0.721856339,0.167304828,-2.810536634,0.004945896,0.063259872
ENSG00000088205.8,DDX18,1154.224497,-0.237424427,0.848258316,0.08447944,-2.81044034,0.004947376,0.063259872
ENSG00000134308.9,YWHAQ,9345.104827,-0.245164958,0.84371932,0.087234502,-2.810412764,0.0049478,0.063259872
ENSG00000180938.5,ZNF572,40.06748862,-0.432899171,0.740771669,0.154124398,-2.808764724,0.004973198,0.063479532
ENSG00000175066.11,GK5,437.4936693,-0.403083689,0.756240129,0.143551224,-2.807943229,0.004985902,0.063479532
ENSG00000113396.8,SLC27A6,21.99216948,-0.669608585,0.628677229,0.238471426,-2.807919574,0.004986268,0.063479532
ENSG00000179965.7,ZNF771,601.8424699,0.305709154,1.236026054,0.10887655,2.807851216,0.004987326,0.063479532
ENSG00000105698.10,USF2,5334.757397,0.205264799,1.152897936,0.073107082,2.807727983,0.004989235,0.063479532
ENSG00000102743.10,SLC25A15,71.45119245,-0.336335721,0.792050476,0.119791118,-2.807684976,0.004989901,0.063479532
ENSG00000196455.3,PIK3R4,802.6563816,-0.19012622,0.876529031,0.067716918,-2.80766204,0.004990257,0.063479532
ENSG00000148343.14,FAM73B,1588.804309,0.219805211,1.164576338,0.078303622,2.807088695,0.004999148,0.063546647
ENSG00000139133.2,ALG10,24.20281116,-0.462398067,0.725778856,0.164740112,-2.806833502,0.005003109,0.063551057
ENSG00000101951.12,PAGE4,0.682343154,0.622954547,1.540025828,0.221982848,2.806318386,0.005011115,0.063596734
ENSG00000187808.3,SOWAHD,11.70165472,0.507971381,1.422049201,0.181021604,2.806136778,0.00501394,0.063596734
ENSG00000130701.3,RBBP8NL,15.0943961,-0.657996936,0.633757607,0.234620114,-2.804520574,0.005039147,0.063764575
ENSG00000135185.7,TMEM243,416.4725596,0.332285453,1.259006257,0.118487782,2.804385797,0.005041254,0.063764575
ENSG00000255346.5,NOX5,35.14776413,-0.514658801,0.699958454,0.183528638,-2.804242469,0.005043496,0.063764575
ENSG00000101266.11,CSNK2A1,2274.102958,-0.135955166,0.910067105,0.048482678,-2.804200859,0.005044147,0.063764575
ENSG00000174953.9,DHX36,1325.317117,-0.283960464,0.821333208,0.101265207,-2.804126633,0.005045308,0.063764575
ENSG00000133794.13,ARNTL,1131.704789,0.28543985,1.21878179,0.101826028,2.803211085,0.005059654,0.063899943
ENSG00000204038.3,AL359195.1,6.295219212,-0.660014153,0.632872089,0.235479108,-2.802856521,0.00506522,0.063911971
ENSG00000172538.6,FAM170B,1.291188882,0.655778138,1.575465474,0.233981912,2.802687327,0.005067878,0.063911971
ENSG00000185666.10,SYN3,194.8353757,-0.536112318,0.689626769,0.191311393,-2.802302093,0.005073934,0.063942476
ENSG00000106397.7,PLOD3,1393.49552,0.498660098,1.412900722,0.177976838,2.80182581,0.00508143,0.063991077
ENSG00000181444.8,ZNF467,216.9175457,0.339173752,1.265031888,0.121157051,2.799455337,0.00511889,0.064370592
ENSG00000178462.7,TUBAL3,5.88363618,0.662933633,1.583298895,0.236808078,2.799455315,0.00511889,0.064370592
ENSG00000187626.7,ZKSCAN4,111.8622922,-0.25424958,0.838423128,0.090878391,-2.797690161,0.005146946,0.06466285
ENSG00000186350.8,RXRA,2838.782628,0.310653023,1.240268969,0.111045439,2.797530691,0.005149487,0.06466285
ENSG00000157259.6,GATAD1,1230.292475,-0.202789804,0.868868768,0.072499114,-2.797134924,0.0051558,0.064695903
ENSG00000090615.8,GOLGA3,2942.414676,0.20252181,1.150708019,0.072409558,2.796893342,0.005159656,0.064698116
ENSG00000122140.6,MRPS2,945.8261085,0.198655096,1.147628019,0.071035663,2.7965544,0.005165071,0.064719855
ENSG00000128274.11,A4GALT,191.1000177,0.524930726,1.438864488,0.187774666,2.795535394,0.005181383,0.064877998
ENSG00000178187.3,ZNF454,43.13809705,-0.415434723,0.749793528,0.148713167,-2.793530202,0.005213616,0.065225629
ENSG00000130675.10,MNX1,1.591045675,0.666869732,1.587624501,0.238744144,2.79324016,0.005218293,0.065225629
ENSG00000100028.7,SNRPD3,841.9700296,-0.162667308,0.893371844,0.058242151,-2.792948155,0.005223006,0.065225629
ENSG00000089169.10,RPH3A,7913.592087,-0.449303422,0.732396387,0.16087416,-2.792887438,0.005223987,0.065225629
ENSG00000138653.5,NDST4,3.41343459,-0.664400182,0.630950975,0.237950903,-2.792173404,0.005235529,0.065278183
ENSG00000105122.7,RASAL3,139.1941472,0.464933414,1.380253648,0.166513431,2.792167647,0.005235622,0.065278183
ENSG00000182177.9,ASB18,6.561236378,-0.620473283,0.650457507,0.222262225,-2.791627241,0.005244373,0.065340952
ENSG00000109686.12,SH3D19,715.8706079,-0.338550655,0.790835393,0.121333476,-2.790249383,0.005266746,0.065573222
ENSG00000072694.14,FCGR2B,26.64722605,0.661453783,1.581675652,0.237092211,2.789858766,0.005273104,0.06560592
ENSG00000204022.5,LIPJ,9.388580305,-0.619827334,0.650748807,0.222242897,-2.788963524,0.005287702,0.065741019
ENSG00000160796.12,NBEAL2,831.8055369,0.388708832,1.309221167,0.139419305,2.788056016,0.005302537,0.065814284
ENSG00000168961.12,LGALS9,421.5253521,0.427158031,1.34458227,0.15325574,2.787223708,0.005316177,0.065814284
