"","geneIDs","geneIDX","zscores","pvals","adj.pvals","significant"
"113","GFRA1",13694,3.379942,0.00072501127772403,0.0915596091429696,"FALSE"
"114","ENPP5",10435,3.369003,0.000754406077281664,0.0935507772039103,"FALSE"
"115","CNEP1R1",11662,3.367263,0.000759182492886083,0.0935507772039103,"FALSE"
"116","NT5M",14786,3.366775,0.00076052711858371,0.0935507772039103,"FALSE"
"117","CACNB4",9117,3.350994,0.000805220470293083,0.0958117658752325,"FALSE"
"118","EMB",12619,3.350205,0.000807517729420906,0.0958117658752325,"FALSE"
"119","TGFBR1",11249,3.349121,0.000810683831562467,0.0958117658752325,"FALSE"
"120","UXS1",11037,3.34887,0.000811418582412923,0.0958117658752325,"FALSE"
"121","ZNF33B",9188,3.347507,0.000815419284044532,0.0958117658752325,"FALSE"
"122","ANKRD62",13837,3.343072,0.000828563988502283,0.09663511110347,"FALSE"
"123","KLRA1P",8286,3.334858,0.000853429675885801,0.0988033106383966,"FALSE"
"124","TOP3B",15479,3.328971,0.000871674800971821,0.100178976213878,"FALSE"
"125","ACSL6",4978,3.323357,0.000889410103424295,0.101017723687756,"FALSE"
"126","KIAA1107",7235,3.322607,0.000891804610517503,0.101017723687756,"FALSE"
"127","ANKRD29",7962,3.309597,0.000934303862723657,0.104249894813525,"FALSE"
"128","ZDHHC13",6475,3.3083,0.000938642014681236,0.104249894813525,"FALSE"
"129","SLC33A1",10486,3.305776,0.000947137724780096,0.104249894813525,"FALSE"
"130","ICA1",11104,3.304535,0.000951340964668011,0.104249894813525,"FALSE"
"131","ATP5F1B",15187,3.302833,0.000957133703265401,0.104249894813525,"FALSE"
"132","SLC25A32",14338,3.297513,0.000975451589620791,0.104249894813525,"FALSE"
"133","CDON",2163,3.294724,0.000985183903231153,0.104249894813525,"FALSE"
"134","CCDC25",8533,3.292902,0.000991590306801664,0.104249894813525,"FALSE"
"135","F10",10601,3.292701,0.000992299407816708,0.104249894813525,"FALSE"
"136","TYW3",8347,3.292551,0.000992828893561004,0.104249894813525,"FALSE"
"137","NHLRC2",14147,3.292454,0.000993171433599793,0.104249894813525,"FALSE"
"138","DNAAF2",8235,3.276776,0.00104999634338321,0.109484718056746,"FALSE"
"139","ECM1",6274,3.269002,0.00107927538658348,0.109788481444278,"FALSE"
"140","TMX3",10045,3.26763,0.00108452046124785,0.109788481444278,"FALSE"
"141","PTGS2",7956,3.267021,0.00108685617869804,0.109788481444278,"FALSE"
"142","MBTPS2",13699,3.266782,0.00108777409370006,0.109788481444278,"FALSE"
"143","RRM2B",14445,3.261683,0.00110752919834687,0.110105622112364,"FALSE"
"144","RP9P",5969,3.260111,0.00111368619430805,0.110105622112364,"FALSE"
"145","ELOVL4",273,3.258789,0.00111888850669916,0.110105622112364,"FALSE"
"146","ATAD1",9712,3.256514,0.00112789368162556,0.110302397622326,"FALSE"
