"","geneIDs","geneIDX","zscores","pvals","adj.pvals","significant"
"1","GOPC",9478,7.479716,7.44833960055043e-14,1.17274107010666e-09,"TRUE"
"2","STEAP2",13896,7.107211,1.1841133838521e-12,7.04001818805022e-09,"TRUE"
"3","KMT5B",7916,6.804487,1.01409944852663e-11,2.82948632006252e-08,"TRUE"
"4","ZBTB21",7777,6.703367,2.03671073880872e-11,4.0085013228179e-08,"TRUE"
"5","NCEH1",9657,6.577528,4.78333803326904e-11,7.95508487175123e-08,"TRUE"
"6","HERC1",4728,6.569382,5.05245149047395e-11,7.95508487175123e-08,"TRUE"
"7","RANBP2",3119,6.19877,5.69061183212869e-10,5.59991770605414e-07,"TRUE"
"8","DESI2",7856,6.070113,1.27820279302974e-09,9.84823919874864e-07,"TRUE"
"9","PRPF4B",4712,6.065735,1.31351554889629e-09,9.84823919874864e-07,"TRUE"
"10","HCFC2",7697,6.044261,1.50096366806834e-09,1.0564714587801e-06,"TRUE"
"11","SLC4A8",5059,6.039777,1.54327364572514e-09,1.0564714587801e-06,"TRUE"
"12","BBS10",10530,5.991834,2.07487662715951e-09,1.25649740363948e-06,"TRUE"
"13","ZNF304",9557,5.915374,3.31122310597892e-09,1.73784026012127e-06,"TRUE"
"14","GTPBP2",8462,5.880202,4.09766104430781e-09,2.01617728570708e-06,"TRUE"
"15","MED12L",12269,5.850078,4.91342542505987e-09,2.27534950934023e-06,"TRUE"
"16","CSRNP3",10716,5.812904,6.13982755352822e-09,2.6127455359541e-06,"TRUE"
"17","RALGAPA1",13783,5.79169,6.9681670116639e-09,2.81317409227303e-06,"TRUE"
"18","ATP2B1",275,5.783073,7.33482140475671e-09,2.88716907544736e-06,"TRUE"
"19","GTF3C4",4946,5.773279,7.7743553431971e-09,2.98554207021069e-06,"TRUE"
"20","ARFIP1",7483,5.742059,9.353221970487e-09,3.50634476012661e-06,"TRUE"
"21","SON",3563,5.734634,9.77231387325181e-09,3.50972695314818e-06,"TRUE"
"22","ANKRD27",11170,5.734015,9.80806515963925e-09,3.50972695314818e-06,"TRUE"
"23","KCNQ5",9320,5.704876,1.1642781517439e-08,4.07367988871283e-06,"TRUE"
"24","KDM5B",5977,5.672013,1.41129264293069e-08,4.72783035381782e-06,"TRUE"
"25","ATL2",10032,5.664247,1.47671565054592e-08,4.8439349828845e-06,"TRUE"
"26","GUCY1A2",1578,5.621078,1.89769562655076e-08,5.85867012549838e-06,"TRUE"
"27","SRPRA",3618,5.515913,3.46973884260262e-08,9.58439264504881e-06,"TRUE"
"28","RANBP9",5467,5.498928,3.82107105864267e-08,1.0372890313505e-05,"TRUE"
"29","ZMIZ1",9514,5.471683,4.45781695727466e-08,1.16980546653816e-05,"TRUE"
"30","YOD1",8942,5.455232,4.89089459911034e-08,1.26241205677037e-05,"TRUE"
"31","TMEM106B",8458,5.446697,5.13137651839419e-08,1.26987616712507e-05,"TRUE"
"32","SATB2",6748,5.445646,5.16177038399521e-08,1.26987616712507e-05,"TRUE"
"33","ZFYVE21",10307,5.425423,5.78174508541511e-08,1.40051655953632e-05,"TRUE"
"34","SPARCL1",4396,5.345209,9.03127837413706e-08,2.09113938236453e-05,"TRUE"
"35","IFT140",5240,5.340135,9.28773930837831e-08,2.11935442623792e-05,"TRUE"
"36","RMND5A",10145,5.332188,9.70363995855352e-08,2.15799906042018e-05,"TRUE"
"37","RPA1",3224,5.326406,1.00175084079185e-07,2.16062561483119e-05,"TRUE"
"38","HP1BP3",7806,5.322296,1.02465663246743e-07,2.1801646862432e-05,"TRUE"
"39","FLRT2",7010,5.269147,1.37059173061014e-07,2.7224145988006e-05,"TRUE"
"40","LOC727896",15219,5.265177,1.40054355352714e-07,2.7224145988006e-05,"TRUE"
"41","MBTD1",8504,5.255752,1.47420837565943e-07,2.83065986277533e-05,"TRUE"
"42","EEA1",4402,5.23471,1.65244101775451e-07,3.09734331244581e-05,"TRUE"
"43","SLC9A6",5781,5.198141,2.01291423334291e-07,3.56843437226306e-05,"TRUE"
"44","ATF2",761,5.193925,2.05906118454044e-07,3.56843437226306e-05,"TRUE"
"45","CLCN5",665,5.178615,2.23539258166678e-07,3.70500806837197e-05,"TRUE"
"46","SCAI",14186,5.178608,2.23547644646134e-07,3.70500806837197e-05,"TRUE"
"47","PHLPP2",6526,5.167474,2.37278961906426e-07,3.8916221408507e-05,"TRUE"
"48","PREPL",5120,5.145736,2.66473957719852e-07,4.32539429309182e-05,"TRUE"
"49","ZNF613",10636,5.138613,2.76773739214207e-07,4.44673726931396e-05,"TRUE"
"50","CLDN12",4798,5.086525,3.64683668108842e-07,5.57470325667351e-05,"TRUE"
"51","ARID5B",11200,5.073388,3.90794525745599e-07,5.91640366140813e-05,"TRUE"
"52","NRCAM",2497,5.06596,4.06347243569e-07,6.09327366666087e-05,"TRUE"
"53","GOLPH3L",8808,5.049573,4.42798705819945e-07,6.51576226461218e-05,"TRUE"
"54","HTR1E",1762,5.038428,4.69370921442644e-07,6.78004142946278e-05,"TRUE"
"55","DAAM1",6501,5.020963,5.14130633925831e-07,7.22766681353769e-05,"TRUE"
"56","XRN1",8377,5.016428,5.26409907363437e-07,7.27045804008931e-05,"TRUE"
"57","CMAHP",4405,5.003034,5.64349826145943e-07,7.59460513903237e-05,"TRUE"
"58","RPS6KB1",3283,4.995976,5.85389410076863e-07,7.81097988276289e-05,"TRUE"
"59","HMGCR",1680,4.991933,5.97779930851085e-07,7.87996743930929e-05,"TRUE"
"60","NRIP1",4304,4.989679,6.04797089724177e-07,7.87996743930929e-05,"TRUE"
"61","THAP1",8759,4.988121,6.09693796849225e-07,7.87996743930929e-05,"TRUE"
"62","STEAP1",7381,4.983557,6.24259127292091e-07,7.92658061226933e-05,"TRUE"
"63","PER2",4684,4.961406,6.99847366925479e-07,8.60866936893881e-05,"TRUE"
"64","SLC39A12",13663,4.956764,7.16769521360752e-07,8.74847760761631e-05,"TRUE"
"65","ZNF75D",4121,4.953843,7.27619219021202e-07,8.81258815652987e-05,"TRUE"
"66","UBR2",6739,4.94091,7.77587972564283e-07,9.19735508552111e-05,"TRUE"
"67","CLIP1",3317,4.939619,7.82753624299669e-07,9.19735508552111e-05,"TRUE"
"68","USP1",4002,4.929402,8.24816974598215e-07,9.34800312725319e-05,"TRUE"
"69","LDLR",2034,4.911323,9.04639261427065e-07,0.000101739608365494,"TRUE"
"70","RAPGEF2",5199,4.876838,1.07799896402117e-06,0.00011625406635968,"TRUE"
"71","ZNF350",9878,4.871327,1.10851199963111e-06,0.000118731438327835,"TRUE"
"72","RNF217",13155,4.863934,1.1507529927637e-06,0.000121601381684996,"TRUE"
"73","FER",1228,4.852653,1.21820734349384e-06,0.000127871164155403,"TRUE"
"74","PPFIBP1",4448,4.849238,1.23936647421791e-06,0.000127903793647221,"TRUE"
"75","NECTIN2",3066,4.848675,1.242888563228e-06,0.000127903793647221,"TRUE"
"76","MDFIC",7734,4.838404,1.30885887853141e-06,0.00013043027242074,"TRUE"
"77","NUP153",5420,4.826708,1.38808410544893e-06,0.000136113390630815,"TRUE"
"78","TMED8",13965,4.826172,1.39182317507534e-06,0.000136113390630815,"TRUE"
"79","UBXN10",12534,4.814695,1.47424882825267e-06,0.000142405201232137,"TRUE"
"80","CHL1",5972,4.810201,1.50778595713793e-06,0.000144756645702053,"TRUE"
"81","UBR1",13449,4.806986,1.53222716040308e-06,0.000146211616003312,"TRUE"
"82","NEK4",3650,4.802637,1.56589610102728e-06,0.000148524301871533,"TRUE"
"83","HIF1A",1638,4.786255,1.69922139943401e-06,0.000160205035533464,"TRUE"
"84","USP30",11454,4.783913,1.71915117815417e-06,0.000161119257738318,"TRUE"
"85","ASB2",8229,4.777188,1.77763562014038e-06,0.000163023961239595,"TRUE"
"86","FAM84B",13189,4.77682,1.78089052608513e-06,0.000163023961239595,"TRUE"
"87","DCBLD2",12637,4.765699,1.88200041814872e-06,0.000168364185134953,"TRUE"
"88","DZIP3",5176,4.758812,1.94735704900538e-06,0.000173226761223671,"TRUE"
"89","PAQR3",13120,4.753755,1.99672983100616e-06,0.000176620849377483,"TRUE"
"90","PTPN12",3037,4.741308,2.12342832492048e-06,0.000185361491043192,"TRUE"
"91","TIPARP",7168,4.7406,2.13086248833393e-06,0.000185361491043192,"TRUE"
"92","FBXO33",13794,4.737739,2.16115904193347e-06,0.000186964006127706,"TRUE"
"93","ACSL3",1196,4.730312,2.24175042274411e-06,0.000192876286372164,"TRUE"
"94","KCND2",1930,4.711001,2.46503026569899e-06,0.000208666137276508,"TRUE"
"95","DNA2",948,4.703573,2.55647630288756e-06,0.000215249836304624,"TRUE"
"96","TMEM196",13841,4.697457,2.63420618278255e-06,0.00021829250709427,"TRUE"
"97","GRIA2",1514,4.694054,2.6784328040971e-06,0.000220795416233031,"TRUE"
"98","TAB2",6589,4.692177,2.70313100742454e-06,0.000221044707841161,"TRUE"
"99","NCOA2",5800,4.691693,2.70953500243531e-06,0.000221044707841161,"TRUE"
"100","FOXG1",1258,4.687625,2.76393882344058e-06,0.000223293563635757,"TRUE"
"101","SESN3",12828,4.687512,2.76546490371372e-06,0.000223293563635757,"TRUE"
"102","GK",1406,4.68266,2.83175996027518e-06,0.000227047517971855,"TRUE"
"103","LSR",8186,4.682007,2.8407977796415e-06,0.000227047517971855,"TRUE"
"104","ADCYAP1",69,4.678288,2.89280048565701e-06,0.000230036079023584,"TRUE"
"105","TUBB4B",5708,4.676099,2.9238349603567e-06,0.000231335585179981,"TRUE"
"106","ZFPM2",6827,4.672472,2.97596096875858e-06,0.000234282527265519,"TRUE"
"107","EFEMP1",1212,4.666872,3.05819709482472e-06,0.000235871437301271,"TRUE"
"108","ZC3H12C",11658,4.66601,3.07104761173455e-06,0.000235871437301271,"TRUE"
"109","EPHB2",1119,4.66465,3.09142760099704e-06,0.000236284114454847,"TRUE"
"110","NEXMIF",14310,4.656784,3.21187110846149e-06,0.000242681363686811,"TRUE"
"111","APLP2",190,4.650238,3.31552194873248e-06,0.000247791248966358,"TRUE"
"112","SLC20A2",3502,4.649918,3.32067027830432e-06,0.000247791248966358,"TRUE"
"113","CNR1",698,4.646037,3.38372339971425e-06,0.000250310942895899,"TRUE"
"114","FUT9",5936,4.636226,3.54828006617525e-06,0.000261063876831445,"TRUE"
"115","SETDB1",5341,4.633265,3.59943304928296e-06,0.000262871905982648,"TRUE"
"116","CREBBP",762,4.632686,3.60951791340423e-06,0.000262871905982648,"TRUE"
"117","ARID4B",8258,4.630966,3.63963642452951e-06,0.000262871905982648,"TRUE"
"118","AEBP1",99,4.62201,3.80039689383915e-06,0.000271987495879533,"TRUE"
"119","FMN2",9345,4.619843,3.840305262827e-06,0.000272475258444003,"TRUE"
"120","CASP7",478,4.619761,3.84182326926445e-06,0.000272475258444003,"TRUE"
"121","YPEL2",14603,4.615941,3.91318116904137e-06,0.000275058203154269,"TRUE"
"122","PRKACB",2898,4.612584,3.97693742053569e-06,0.000278297243050376,"TRUE"
"123","EFNA5",1047,4.610487,4.01726763137194e-06,0.000279875570159076,"TRUE"
"124","HDAC9",5233,4.593188,4.36525468690317e-06,0.000297536515347578,"TRUE"
"125","FBXO46",6817,4.591268,4.40561183272397e-06,0.000298992923733788,"TRUE"
"126","KCNMA1",1951,4.587569,4.48437236973057e-06,0.000303031944040377,"TRUE"
"127","CAMK1G",9511,4.584674,4.54695301851647e-06,0.000304421067983491,"TRUE"
"128","SEC24D",5343,4.583557,4.571321956972e-06,0.000304421067983491,"TRUE"
"129","LCE6A",14980,4.582177,4.60160140870567e-06,0.000304421067983491,"TRUE"
"130","TAX1BP1",4701,4.56437,5.00996530864135e-06,0.00033004980662995,"TRUE"
"131","PTPRK",3050,4.558355,5.15558399735599e-06,0.000337837917039061,"TRUE"
"132","IKZF2",6372,4.556768,5.19467464737849e-06,0.000337837917039061,"TRUE"
"133","ATRN",4427,4.546725,5.44871162710018e-06,0.000346108040004364,"TRUE"
"134","CUL5",4271,4.546615,5.45155883906524e-06,0.000346108040004364,"TRUE"
"135","NTN4",9864,4.538465,5.66651984565712e-06,0.000355622084692771,"TRUE"
"136","CDC7",4345,4.537441,5.69409535049725e-06,0.000355622084692771,"TRUE"
"137","IFIT5",7018,4.531554,5.85513654425031e-06,0.00036152597995773,"TRUE"
"138","FZD6",4348,4.526578,5.99464793824019e-06,0.000367259656761057,"TRUE"
"139","FAM117B",13055,4.52027,6.17608118475909e-06,0.000374966203778421,"TRUE"
"140","GPR143",2519,4.519729,6.19188396204442e-06,0.000374966203778421,"TRUE"
"141","GJA1",1401,4.516268,6.29390012241381e-06,0.000376949393627765,"TRUE"
"142","TOR1AIP2",13314,4.516182,6.29645541594806e-06,0.000376949393627765,"TRUE"
"143","WDR7",6765,4.514146,6.35724124451609e-06,0.000377716088282664,"TRUE"
"144","PCNX4",10083,4.51178,6.42858479651853e-06,0.00038051905120746,"TRUE"
"145","CYP51A1",863,4.508428,6.53097247696846e-06,0.000385131691572541,"TRUE"
"146","MIR29B2CHG",15347,4.503211,6.69343688263936e-06,0.000390596723263271,"TRUE"
"147","ZNF57",12489,4.503064,6.69807019886207e-06,0.000390596723263271,"TRUE"
"148","LOC100289230",15475,4.499602,6.80808070734819e-06,0.000394246653171656,"TRUE"
"149","PIP5K1B",4392,4.488877,7.15996216049307e-06,0.000409940378970776,"TRUE"
"150","MT1M",2275,4.483984,7.3262158020268e-06,0.000417939376097507,"TRUE"
"151","PUS7",8408,4.480136,7.45954931335514e-06,0.000423294518078601,"TRUE"
"152","HECTD1",7075,4.471931,7.7516441045532e-06,0.000435813576083529,"TRUE"
"153","RCAN2",5607,4.471207,7.77793679768001e-06,0.000435813576083529,"TRUE"
"154","TMEM170B",15331,4.469879,7.8263860687909e-06,0.000436973222174159,"TRUE"
"155","ZBTB34",14828,4.458914,8.23759620607556e-06,0.000456693493889647,"TRUE"
"156","RNF103",4214,4.457406,8.29573946639355e-06,0.000458303220696023,"TRUE"
"157","MGEA5",5950,4.444532,8.80833974701988e-06,0.000483775235417417,"TRUE"
"158","TSEN34",10310,4.44429,8.81825929277858e-06,0.000483775235417417,"TRUE"
"159","RBM24",13696,4.442426,8.89502296244396e-06,0.000486292140776667,"TRUE"
"160","NCAN",804,4.439972,8.99705827665484e-06,0.000490168451785227,"TRUE"
"161","GIGYF2",7226,4.43632,9.15097852487961e-06,0.0004951690695525,"TRUE"
"162","CHSY1",6402,4.436302,9.15174336232312e-06,0.0004951690695525,"TRUE"
"163","FGD6",9144,4.427005,9.55505184245696e-06,0.00051165652493231,"TRUE"
"164","NSMAF",4413,4.424282,9.67635574239898e-06,0.000514561855294872,"TRUE"
"165","WFDC12",12559,4.419586,9.88901628239935e-06,0.000520744352395912,"TRUE"
"166","N4BP1",5190,4.418736,9.92798303798224e-06,0.000521053643110101,"TRUE"
"167","LIN9",14203,4.416151,1.00473910534771e-05,0.000523678850989755,"TRUE"
"168","TMEM132B",12138,4.414791,1.01107624914389e-05,0.000523678850989755,"TRUE"
"169","SLC16A9",13654,4.414785,1.01110429152674e-05,0.000523678850989755,"TRUE"
"170","FBXW7",8879,4.411402,1.02703436430351e-05,0.000528645688182261,"TRUE"
"171","CNOT6",9596,4.408445,1.04115452250612e-05,0.000532239544053858,"TRUE"
"172","ADAR",58,4.401973,1.07270908684089e-05,0.000546595617226853,"TRUE"
"173","OGDHL",9117,4.395333,1.10603068150023e-05,0.000559950259814183,"TRUE"
"174","ZNF518B",11656,4.394123,1.11220833490966e-05,0.000561273084395914,"TRUE"
"175","ZC3H11A",5347,4.391669,1.12483853042462e-05,0.000563056018895695,"TRUE"
"176","ITGB4",1891,4.389726,1.13493572771835e-05,0.000565492501041941,"TRUE"
"177","PLEKHF2",10479,4.382349,1.17406536009673e-05,0.000580675543284463,"TRUE"
"178","FGL1",1245,4.381903,1.17647188509205e-05,0.000580675543284463,"TRUE"
"179","PLPP3",4528,4.376594,1.20548216484363e-05,0.000591287124157724,"TRUE"
"180","ALG2",11620,4.374911,1.21482032454437e-05,0.000592582511202456,"TRUE"
"181","NGB",9817,4.370531,1.23944755720845e-05,0.000602039946157733,"TRUE"
"182","PRDM16",9970,4.369811,1.24354119148492e-05,0.000602039946157733,"TRUE"
"183","SLC19A2",5843,4.369288,1.2465228481894e-05,0.000602039946157733,"TRUE"
"184","RAD21",3105,4.367234,1.2582989748802e-05,0.000605723628219753,"TRUE"
"185","PRB2",15186,4.366272,1.26385080763441e-05,0.000605723628219753,"TRUE"
"186","IKZF5",10055,4.365001,1.27122177013672e-05,0.000606526871842507,"TRUE"
"187","TOP2B",3872,4.355849,1.32552134086519e-05,0.000630523671055059,"TRUE"
"188","PPP1R10",2855,4.353598,1.33921186721185e-05,0.000633209935412932,"TRUE"
"189","LONRF2",13329,4.351601,1.35147039627709e-05,0.000637092855969547,"TRUE"
"190","RTL8A",7234,4.348954,1.36788397732967e-05,0.000642905469344947,"TRUE"
"191","LGI1",4882,4.345738,1.38808173426457e-05,0.000649746827770536,"TRUE"
"192","SGMS1",13877,4.344857,1.39366420719558e-05,0.000649746827770536,"TRUE"
"193","SYVN1",11341,4.342443,1.40907049788089e-05,0.000654448819738482,"TRUE"
"194","HMGXB4",5463,4.338588,1.43401064310513e-05,0.000664073458108535,"TRUE"
"195","IPO5",1990,4.323073,1.5387079171731e-05,0.000705512102516797,"TRUE"
"196","BMT2",13160,4.322685,1.54141735957941e-05,0.000705512102516797,"TRUE"
"197","ALS2CL",13875,4.31799,1.57456562509098e-05,0.000718595239624854,"TRUE"
"198","OLFM4",5845,4.310215,1.63095900301867e-05,0.000742180621460376,"TRUE"
"199","SLC38A2",8355,4.304875,1.67080048616429e-05,0.000755941196972897,"TRUE"
"200","COG5",5772,4.303121,1.68408814717023e-05,0.000759769853214766,"TRUE"
"201","AHRR",9610,4.300191,1.70650965402138e-05,0.000767289766847603,"TRUE"
"202","ADGRA3",13346,4.293381,1.75972650055964e-05,0.000784897839980495,"TRUE"
"203","OAT",2522,4.292284,1.76844553699241e-05,0.000786558615252696,"TRUE"
"204","DMTF1",5429,4.285824,1.82063087481672e-05,0.000805767207886817,"TRUE"
"205","MTCL1",6703,4.285673,1.82186805975044e-05,0.000805767207886817,"TRUE"
"206","ZBTB5",5389,4.28315,1.84265856563612e-05,0.000811671155664748,"TRUE"
"207","NAV3",11677,4.279174,1.87588174413819e-05,0.000820437723929328,"TRUE"
"208","SLC1A3",3461,4.278477,1.88176429662866e-05,0.000820730716078067,"TRUE"
"209","ECT2",1026,4.276753,1.89639011549845e-05,0.000824824927307269,"TRUE"
"210","ACKR3",9444,4.275931,1.90340173894699e-05,0.000825593949854557,"TRUE"
"211","NDST3",4958,4.274181,1.91841149214784e-05,0.000829818377578783,"TRUE"
"212","PCGF5",11317,4.272563,1.93238932474305e-05,0.000833574518303543,"TRUE"
"213","KLF16",11106,4.271137,1.94478884378002e-05,0.000834704062764385,"TRUE"
"214","CLU",669,4.270527,1.95011609332255e-05,0.000834704062764385,"TRUE"
"215","LINC02145",14785,4.261594,2.02973945098876e-05,0.000863496414866746,"TRUE"
"216","DDIT4L",12186,4.25772,2.06522386362913e-05,0.000869437158632104,"TRUE"
"217","SIRPA",12807,4.255928,2.08183699508433e-05,0.000872993698460223,"TRUE"
"218","PLAGL2",2745,4.255614,2.08476107094979e-05,0.000872993698460223,"TRUE"
"219","NR3C2",2228,4.253383,2.10564978114657e-05,0.000874761366864189,"TRUE"
"220","TRMT6",8191,4.249336,2.14405113942616e-05,0.000886754047378367,"TRUE"
"221","RTP1",12647,4.248867,2.14854427129477e-05,0.000886754047378367,"TRUE"
"222","RBBP4",3142,4.248568,2.15141343981287e-05,0.000886754047378367,"TRUE"
"223","DDAH1",6928,4.238805,2.24712736886973e-05,0.000923786434017073,"TRUE"
"224","RNF139",6296,4.233758,2.29818247856432e-05,0.000939043359131778,"TRUE"
"225","OLFM3",12299,4.233372,2.30213233804297e-05,0.000939043359131778,"TRUE"
"226","LGI4",13306,4.232785,2.3081513739761e-05,0.00093906572049751,"TRUE"
"227","RICTOR",13766,4.229324,2.34394568682288e-05,0.000951170743273871,"TRUE"
"228","LPIN1",6634,4.228138,2.35633257449288e-05,0.000953739238698981,"TRUE"
"229","LYSMD3",12221,4.227347,2.36462857820063e-05,0.000954642999070996,"TRUE"
"230","UBE4A",4963,4.226282,2.37584220031936e-05,0.000956717019028855,"TRUE"
"231","MGA",6714,4.225444,2.38470124008108e-05,0.000957834720027466,"TRUE"
"232","ZBED8",9949,4.222173,2.41958279740947e-05,0.000967663159678054,"TRUE"
"233","PPT1",2878,4.218614,2.45808679017584e-05,0.000979812063577687,"TRUE"
"234","STXBP6",7623,4.214125,2.50748391788316e-05,0.000994466858616383,"TRUE"
"235","KLHL9",9237,4.210685,2.54597535860883e-05,0.0010021595505324,"TRUE"
"236","SLC7A11",6981,4.208926,2.5658739821395e-05,0.00100747346256325,"TRUE"
"237","SSR1",3624,4.20808,2.57549692319335e-05,0.00100873629491739,"TRUE"
"238","SLU7",5849,4.205706,2.60268395187721e-05,0.00101622814982168,"TRUE"
"239","PTCD3",8686,4.205285,2.60753364577934e-05,0.00101622814982168,"TRUE"
"240","ZCCHC8",8996,4.203046,2.63347045479615e-05,0.00102380227927816,"TRUE"
"241","RARB",3129,4.198933,2.6817564781294e-05,0.00104000629921545,"TRUE"
"242","TRAF6",3899,4.196396,2.71195905425595e-05,0.00104913501988354,"TRUE"
"243","FBLN1",1205,4.195472,2.72303926198823e-05,0.00105083953872561,"TRUE"
"244","ARL5B",13665,4.193955,2.74132387213523e-05,0.00105530915322174,"TRUE"
"245","TTN",3927,4.191207,2.77474355327146e-05,0.00106434098061782,"TRUE"
"246","CDS2",4620,4.190916,2.77830513200334e-05,0.00106434098061782,"TRUE"
"247","GTF2E1",1566,4.188321,2.81025837524721e-05,0.00107396888636571,"TRUE"
"248","PPP4R1",5430,4.185668,2.84328680056403e-05,0.00108396006476709,"TRUE"
"249","PTGIS",3021,4.176285,2.96308538415879e-05,0.00111879566843118,"TRUE"
"250","FZD3",4249,4.174867,2.98160194387522e-05,0.00112309384225635,"TRUE"
"251","RAB1A",3083,4.173738,2.99642326245732e-05,0.00112598291807615,"TRUE"
"252","SLC14A1",3495,4.168987,3.05956437515694e-05,0.00114153651864564,"TRUE"
"253","ERBB4",1134,4.161964,3.15522101600017e-05,0.00117444337817784,"TRUE"
"254","PAIP1",5875,4.158523,3.20311985637832e-05,0.00118387610654171,"TRUE"
"255","ID4",1781,4.155806,3.24142787013896e-05,0.00119522908232641,"TRUE"
"256","TBK1",7641,4.153929,3.26814618515757e-05,0.00119946297634746,"TRUE"
"257","PCDH8",2604,4.152751,3.28502124122632e-05,0.00120006170401644,"TRUE"
"258","TSPYL4",6715,4.14679,3.37169045908005e-05,0.00122039692593599,"TRUE"
"259","FAM213A",11283,4.145961,3.38391425526154e-05,0.00122123579460426,"TRUE"
"260","MT1JP",2274,4.145324,3.39333555347491e-05,0.00122123579460426,"TRUE"
"261","RAB33B",11022,4.145058,3.39727709137291e-05,0.00122123579460426,"TRUE"
"262","PARD6B",11391,4.142397,3.43694736285833e-05,0.00122834450011925,"TRUE"
"263","HSPB1",1750,4.140569,3.46445374662165e-05,0.00123132786096068,"TRUE"
"264","C6orf15",7642,4.134484,3.55753035853989e-05,0.00125872619090361,"TRUE"
"265","EDNRB",1033,4.13381,3.56798476478746e-05,0.00125959462156006,"TRUE"
"266","PKD2",2736,4.128071,3.65819171073818e-05,0.0012885509728316,"TRUE"
"267","IGSF11",13115,4.126932,3.67635043911431e-05,0.00129205664428247,"TRUE"
"268","MXRA8",8441,4.121218,3.76874590348973e-05,0.00131118399620788,"TRUE"
"269","TCEANC",13382,4.112753,3.90968628064919e-05,0.00133777604558764,"TRUE"
"270","EDRF1",7248,4.112468,3.91451743533808e-05,0.00133777604558764,"TRUE"
"271","SPTLC1",5841,4.110949,3.94036236586738e-05,0.00134287890585675,"TRUE"
"272","PPP1CB",2847,4.108633,3.98007971871372e-05,0.00135099489278632,"TRUE"
"273","BAZ1B",4774,4.10856,3.98133775962434e-05,0.00135099489278632,"TRUE"
"274","RETREG1",8376,4.10719,4.00501768327539e-05,0.0013561076004983,"TRUE"
"275","CDH10",574,4.105464,4.03504122981434e-05,0.00136334172024521,"TRUE"
"276","XPO1",4062,4.102108,4.09403085404362e-05,0.0013803108307691,"TRUE"
"277","STXBP5",12700,4.09772,4.17239550416465e-05,0.00140372579515112,"TRUE"
"278","ZIC5",11635,4.096495,4.19452543458881e-05,0.00140569035804106,"TRUE"
"279","LSM14A",7232,4.095633,4.21016438222931e-05,0.00140569035804106,"TRUE"
"280","RBM4B",11097,4.095425,4.21394632578839e-05,0.00140569035804106,"TRUE"
"281","ZNF619",14109,4.088864,4.33490900716226e-05,0.0014278900066479,"TRUE"
"282","CREBRF",13132,4.085493,4.39833266470652e-05,0.00144575673916084,"TRUE"
"283","PDGFC",9252,4.081441,4.47573400151686e-05,0.00146508174332397,"TRUE"
"284","GAL",7890,4.080229,4.49913549418183e-05,0.00146968648041272,"TRUE"
"285","SYNE1",6771,4.079287,4.51740388003793e-05,0.00147259884246785,"TRUE"
"286","CCNYL1",13068,4.078311,4.53640582611789e-05,0.00147573780438484,"TRUE"
"287","PRUNE2",13220,4.0756,4.58958534783634e-05,0.00148995920209656,"TRUE"
"288","USP20",6041,4.070565,4.68992526367071e-05,0.00151940068470155,"TRUE"
"289","IER5L",14675,4.068178,4.73821808636597e-05,0.00152221354042525,"TRUE"
"290","PLSCR4",9461,4.063475,4.83475027023855e-05,0.00153784127282638,"TRUE"
"291","SUSD5",7204,4.061137,4.88343028091153e-05,0.00155019374542242,"TRUE"
"292","RBL2",3148,4.059563,4.91646419719055e-05,0.00155519789726209,"TRUE"
"293","MARCH6",5661,4.057977,4.94996414566817e-05,0.00155874370947091,"TRUE"
"294","EED",4600,4.056427,4.98291267269127e-05,0.00156302156505049,"TRUE"
"295","RIOK2",9141,4.056404,4.98340314801743e-05,0.00156302156505049,"TRUE"
"296","NFS1",4788,4.054182,5.03100369836271e-05,0.00157168954822859,"TRUE"
"297","COX6B2",12469,4.051912,5.08007734998822e-05,0.00158074738884515,"TRUE"
"298","TJP1",3821,4.04836,5.15777711443537e-05,0.00159704754741964,"TRUE"
"299","UAP1L1",11830,4.048128,5.16289108692664e-05,0.00159704754741964,"TRUE"
"300","NPRL2",5904,4.047152,5.18445771763513e-05,0.00160057425027775,"TRUE"
"301","TNFRSF25",4593,4.045611,5.21868303239771e-05,0.00160556436804132,"TRUE"
"302","SACM1L",6447,4.045455,5.2221596721161e-05,0.00160556436804132,"TRUE"
"303","GPX3",1504,4.044053,5.25350351030206e-05,0.00160556436804132,"TRUE"
"304","NORAD",15165,4.043685,5.26176019892101e-05,0.00160556436804132,"TRUE"
"305","DDX47",7978,4.043683,5.26180510580705e-05,0.00160556436804132,"TRUE"
"306","PLK2",5981,4.042601,5.28615305016377e-05,0.00160987388345897,"TRUE"
"307","CLIP4",10536,4.03955,5.35538509739381e-05,0.00162267603557931,"TRUE"
"308","ADAMTS3",5064,4.035789,5.44191071395624e-05,0.00163944793555891,"TRUE"
"309","SMARCD2",3522,4.035624,5.44573687073552e-05,0.00163944793555891,"TRUE"
"310","ANG",155,4.027843,5.62909109836869e-05,0.00168498173657443,"TRUE"
"311","ZMAT4",10502,4.026404,5.66363468858661e-05,0.00169210489889556,"TRUE"
"312","PDIA2",10102,4.022848,5.74986064211342e-05,0.00171461279943325,"TRUE"
"313","SC5D",3352,4.021672,5.77864885655621e-05,0.00171465551675442,"TRUE"
"314","HIPK3",5521,4.021626,5.77977769580527e-05,0.00171465551675442,"TRUE"
"315","TARDBP",6842,4.018517,5.85655844266872e-05,0.00172680735355466,"TRUE"
